project,classifier,fold,balanced_acc,feature_extraction
eclipse,vc,0,0.5638299327170286,bert
eclipse,vc,1,0.5571729957805907,bert
eclipse,vc,2,0.5747483313272788,bert
eclipse,vc,3,0.5677643763040063,bert
eclipse,vc,4,0.5873898344830282,bert
eclipse,vc,5,0.5800646122094796,bert
eclipse,vc,6,0.5568317311639217,bert
eclipse,vc,7,0.5702382115568757,bert
eclipse,vc,8,0.5661178980102903,bert
eclipse,vc,9,0.5570178354910627,bert
eclipse,vc,10,0.5493046220457671,bert
eclipse,vc,11,0.5606164544196628,bert
eclipse,vc,12,0.5615369731935551,bert
eclipse,vc,13,0.5619675737776666,bert
eclipse,vc,14,0.5708288566349553,bert
eclipse,vc,15,0.5598695636832676,bert
eclipse,vc,16,0.551873080619828,bert
eclipse,vc,17,0.5823262042539881,bert
eclipse,vc,18,0.5719049971767363,bert
eclipse,vc,19,0.595847466237339,bert
eclipse,vc,20,0.5615035371132933,bert
eclipse,vc,21,0.5555576216910296,bert
eclipse,vc,22,0.5820492975914069,bert
eclipse,vc,23,0.5529078875225191,bert
eclipse,vc,24,0.5606725945836133,bert
eclipse,vc,25,0.5611492241096405,bert
eclipse,vc,26,0.5664396579030726,bert
eclipse,vc,27,0.5420381791483113,bert
eclipse,vc,28,0.5738291612782234,bert
eclipse,vc,29,0.5638201645736791,bert
eclipse,vc,30,0.5506116506751607,bert
eclipse,vc,31,0.5500416313223906,bert
eclipse,vc,32,0.585611621810624,bert
eclipse,vc,33,0.5669479909140753,bert
eclipse,vc,34,0.5583548883696579,bert
eclipse,vc,35,0.5418908937427456,bert
eclipse,vc,36,0.5711041625952706,bert
eclipse,vc,37,0.5786916490734224,bert
eclipse,vc,38,0.5682257780903817,bert
eclipse,vc,39,0.5706686394701613,bert
eclipse,vc,40,0.5825509295074665,bert
eclipse,vc,41,0.5627039649815333,bert
eclipse,vc,42,0.5936884669479606,bert
eclipse,vc,43,0.5337419589756038,bert
eclipse,vc,44,0.5663391191801016,bert
eclipse,vc,45,0.5644948213908265,bert
eclipse,vc,46,0.5697792852674382,bert
eclipse,vc,47,0.5763644547073443,bert
eclipse,vc,48,0.5434851415509055,bert
eclipse,vc,49,0.576624640065013,bert
