project,classifier,fold,balanced_acc,feature_extraction
eclipse,nb,12,0.5760021097046414,bert
eclipse,nb,13,0.5632491287837352,bert
eclipse,nb,14,0.564565515785028,bert
eclipse,nb,15,0.5406999941324884,bert
eclipse,nb,16,0.5618011451351299,bert
eclipse,nb,17,0.5493524252309976,bert
eclipse,nb,18,0.5552126200274349,bert
eclipse,nb,19,0.5641993307371675,bert
eclipse,nb,20,0.5643596365113844,bert
eclipse,nb,21,0.557691027167612,bert
eclipse,nb,22,0.5423949358185335,bert
eclipse,nb,23,0.5571828773706543,bert
eclipse,nb,24,0.555419864630391,bert
eclipse,nb,25,0.5543109027791397,bert
eclipse,nb,26,0.5497886446299718,bert
eclipse,nb,27,0.5522472107837961,bert
eclipse,nb,28,0.5684247538677918,bert
eclipse,nb,29,0.5587789755513282,bert
eclipse,nb,30,0.5802242304897203,bert
eclipse,nb,31,0.554608561134174,bert
eclipse,nb,32,0.5432284517650371,bert
eclipse,nb,33,0.5632254863273543,bert
eclipse,nb,34,0.5556505541256802,bert
eclipse,nb,35,0.5631868131868132,bert
eclipse,nb,36,0.5630465717223289,bert
eclipse,nb,37,0.549802774834929,bert
eclipse,nb,38,0.5541347123525411,bert
eclipse,nb,39,0.566824894514768,bert
eclipse,nb,40,0.5500685871056241,bert
eclipse,nb,41,0.5554423668953448,bert
eclipse,nb,42,0.5685728418426599,bert
eclipse,nb,43,0.5481158797444863,bert
eclipse,nb,44,0.5486064718774539,bert
eclipse,nb,45,0.5524699808346697,bert
eclipse,nb,46,0.5537219965834952,bert
eclipse,nb,47,0.5505442490496153,bert
eclipse,nb,48,0.5707517316550051,bert
eclipse,nb,49,0.554324894514768,bert
eclipse,nn,0,0.5341088952200064,bert
eclipse,nn,1,0.5295822350152917,bert
eclipse,nn,2,0.5412839193326998,bert
eclipse,nn,3,0.5030944510865742,bert
eclipse,nn,4,0.5319193837712356,bert
eclipse,nn,5,0.5157246832599515,bert
eclipse,nn,6,0.5409032308473649,bert
eclipse,nn,7,0.5442635309783035,bert
eclipse,nn,8,0.5200250422906078,bert
eclipse,nn,9,0.5280104466591397,bert
eclipse,nn,10,0.5203477581322653,bert
eclipse,nn,11,0.5151065019134772,bert
eclipse,nn,12,0.5283667369901548,bert
eclipse,nn,13,0.5323160678845462,bert
eclipse,nn,14,0.5512089536479781,bert
eclipse,nn,15,0.5350994543214223,bert
eclipse,nn,16,0.5556895237723019,bert
eclipse,nn,17,0.5271131644234338,bert
eclipse,nn,18,0.5268281101614435,bert
eclipse,nn,19,0.5367047611592728,bert
eclipse,nn,20,0.5386499664015252,bert
eclipse,nn,21,0.5446438363676245,bert
eclipse,nn,22,0.5341920168806049,bert
eclipse,nn,23,0.5285211102515414,bert
eclipse,nn,24,0.5160604864552233,bert
eclipse,nn,25,0.5290515229372192,bert
eclipse,nn,26,0.5271206835256107,bert
eclipse,nn,27,0.5406152113469187,bert
eclipse,nn,28,0.5215277777777778,bert
eclipse,nn,29,0.5291076587049954,bert
eclipse,nn,30,0.5490775253768432,bert
eclipse,nn,31,0.5434694916581813,bert
eclipse,nn,32,0.5028156125717101,bert
eclipse,nn,33,0.5307600342255684,bert
eclipse,nn,34,0.5171496903242487,bert
eclipse,nn,35,0.5162243416960398,bert
eclipse,nn,36,0.5345339504845602,bert
eclipse,nn,37,0.5306080164504161,bert
eclipse,nn,38,0.5278471587044724,bert
eclipse,nn,39,0.5325949367088607,bert
eclipse,nn,40,0.5317347261791706,bert
eclipse,nn,41,0.5262829929208795,bert
eclipse,nn,42,0.5190291664548622,bert
eclipse,nn,43,0.5158348147135239,bert
eclipse,nn,44,0.5009903543007161,bert
eclipse,nn,45,0.5777623499041733,bert
eclipse,nn,46,0.5295738750747605,bert
eclipse,nn,47,0.5530847942363517,bert
eclipse,nn,48,0.5338742191437245,bert
eclipse,nn,49,0.5156645569620253,bert
eclipse,rf,0,0.540176216102142,bert
eclipse,rf,1,0.5551420838971584,bert
eclipse,rf,2,0.5748952944074894,bert
eclipse,rf,3,0.5614465386689171,bert
eclipse,rf,4,0.5696422918645141,bert
eclipse,rf,5,0.560935589353315,bert
eclipse,rf,6,0.5611057936476931,bert
eclipse,rf,7,0.5706861439649096,bert
eclipse,rf,8,0.587534721272664,bert
eclipse,rf,9,0.5522831068067368,bert
eclipse,rf,10,0.5625935332616978,bert
eclipse,rf,11,0.5492168229632901,bert
eclipse,rf,12,0.5588255977496484,bert
eclipse,rf,13,0.5663364770045788,bert
eclipse,rf,14,0.5574912891986062,bert
eclipse,rf,15,0.5521856480666549,bert
eclipse,rf,16,0.5639370371094132,bert
eclipse,rf,17,0.5285431032798734,bert
eclipse,rf,18,0.5528912102986177,bert
eclipse,rf,19,0.5587542318154244,bert
eclipse,rf,20,0.5578636058195684,bert
eclipse,rf,21,0.5671219409018269,bert
eclipse,rf,22,0.5626458003634018,bert
eclipse,rf,23,0.5654699111517454,bert
eclipse,rf,24,0.5632131915026651,bert
eclipse,rf,25,0.5451850471688862,bert
eclipse,rf,26,0.5515769610926409,bert
eclipse,rf,27,0.5564002393270686,bert
eclipse,rf,28,0.5658315752461323,bert
eclipse,rf,29,0.5745437891918551,bert
eclipse,rf,30,0.5679431277398785,bert
eclipse,rf,31,0.5662900446463539,bert
eclipse,rf,32,0.5543061274768593,bert
eclipse,rf,33,0.5559066454645261,bert
eclipse,rf,34,0.5589000928439634,bert
eclipse,rf,35,0.5735019697283847,bert
eclipse,rf,36,0.574476444395795,bert
eclipse,rf,37,0.5550588548039672,bert
eclipse,rf,38,0.5621936490067778,bert
eclipse,rf,39,0.5610319971870605,bert
eclipse,rf,40,0.558272660124512,bert
eclipse,rf,41,0.5461510212373615,bert
eclipse,rf,42,0.5707576865476129,bert
eclipse,rf,43,0.5413266003789728,bert
eclipse,rf,44,0.5701217725583958,bert
eclipse,rf,45,0.5833114952868932,bert
eclipse,rf,46,0.5594145424268129,bert
eclipse,rf,47,0.5593878077273207,bert
eclipse,rf,48,0.5556620137594787,bert
eclipse,rf,49,0.5579026019690576,bert
eclipse,svm,0,0.5374591115331857,bert
eclipse,svm,1,0.5559819549930777,bert
eclipse,svm,2,0.553962974694682,bert
eclipse,svm,3,0.5680984363644888,bert
eclipse,svm,4,0.5638915268544898,bert
eclipse,svm,5,0.5672518332441291,bert
eclipse,svm,6,0.5464448958862367,bert
eclipse,svm,7,0.5553732278530588,bert
eclipse,svm,8,0.5519852168443589,bert
eclipse,svm,9,0.578005172541773,bert
eclipse,svm,10,0.5637130018560125,bert
eclipse,svm,11,0.5724472963094712,bert
eclipse,svm,12,0.5728199718706047,bert
eclipse,svm,13,0.5570636886437155,bert
eclipse,svm,14,0.5593566325273642,bert
eclipse,svm,15,0.5405151675174559,bert
eclipse,svm,16,0.5846032087233501,bert
eclipse,svm,17,0.5498095368326463,bert
eclipse,svm,18,0.5679539938799198,bert
eclipse,svm,19,0.5773145339621535,bert
eclipse,svm,20,0.5507522542232501,bert
eclipse,svm,21,0.5752720286403661,bert
eclipse,svm,22,0.5440917882890803,bert
eclipse,svm,23,0.5523009119253581,bert
eclipse,svm,24,0.5478893439419754,bert
eclipse,svm,25,0.5496302979190775,bert
eclipse,svm,26,0.5633519164579809,bert
eclipse,svm,27,0.5776757118220532,bert
eclipse,svm,28,0.5743231364275668,bert
eclipse,svm,29,0.5621080814486015,bert
eclipse,svm,30,0.5598934524228145,bert
eclipse,svm,31,0.5572687397195896,bert
eclipse,svm,32,0.5560130925984584,bert
eclipse,svm,33,0.566446831204654,bert
eclipse,svm,34,0.5635511053132602,bert
eclipse,svm,35,0.5737611445158615,bert
eclipse,svm,36,0.5651204656781301,bert
eclipse,svm,37,0.5622627531772993,bert
eclipse,svm,38,0.5490806538614883,bert
eclipse,svm,39,0.5564873417721519,bert
eclipse,svm,40,0.5598818191410784,bert
eclipse,svm,41,0.5585795268084575,bert
eclipse,svm,42,0.5703314707572955,bert
eclipse,svm,43,0.5345099724560958,bert
eclipse,svm,44,0.5750413135965684,bert
eclipse,svm,45,0.5699612782101928,bert
eclipse,svm,46,0.5632014291466165,bert
eclipse,svm,47,0.5768532012236813,bert
eclipse,svm,48,0.5590901632619576,bert
eclipse,svm,49,0.5713519690576653,bert
