project,classifier,fold,balanced_acc,feature_extraction
winehq,knn,0,0.552224933193912,bert
winehq,knn,1,0.5633205530382247,bert
winehq,knn,2,0.5489953519899293,bert
winehq,knn,3,0.5499048783802147,bert
winehq,knn,4,0.5511901292140289,bert
winehq,knn,5,0.5605261628751561,bert
winehq,knn,6,0.5478897990008132,bert
winehq,knn,7,0.5534842141984999,bert
winehq,knn,8,0.5432742009852695,bert
winehq,knn,9,0.5551091703056769,bert
winehq,knn,10,0.5371830767591238,bert
winehq,knn,11,0.531562563541475,bert
winehq,knn,12,0.5714285714285714,bert
winehq,knn,13,0.5682346658899489,bert
winehq,knn,14,0.5410207141505452,bert
winehq,knn,15,0.5532851167654236,bert
winehq,knn,16,0.5468763633190821,bert
winehq,knn,17,0.5491173079345393,bert
winehq,knn,18,0.547569572563261,bert
winehq,knn,19,0.5366000621987249,bert
winehq,knn,20,0.570379433998837,bert
winehq,knn,21,0.5590208060526698,bert
winehq,knn,22,0.5476542432026366,bert
winehq,knn,23,0.5199596294840629,bert
winehq,knn,24,0.5658991547653746,bert
winehq,knn,25,0.5479193947330132,bert
winehq,knn,26,0.5735842477893248,bert
winehq,knn,27,0.5349075527646956,bert
winehq,knn,28,0.5557403921454177,bert
winehq,knn,29,0.5869527247321844,bert
winehq,knn,30,0.5565393776263048,bert
winehq,knn,31,0.5495813710099424,bert
winehq,knn,32,0.5554799496319256,bert
winehq,knn,33,0.5915133519639808,bert
winehq,knn,34,0.5143279961183891,bert
winehq,knn,35,0.5324893227577792,bert
winehq,knn,36,0.5380867317299872,bert
winehq,knn,37,0.5698016111229449,bert
winehq,knn,38,0.5792216614906832,bert
winehq,knn,39,0.553964757709251,bert
winehq,knn,40,0.5345321127579192,bert
winehq,knn,41,0.5503428338998808,bert
winehq,knn,42,0.53522047923106,bert
winehq,knn,43,0.5617421430339025,bert
winehq,knn,44,0.5137309157989272,bert
winehq,knn,45,0.563893686804976,bert
winehq,knn,46,0.5577382969453454,bert
winehq,knn,47,0.5663627373992961,bert
winehq,knn,48,0.5390928515928516,bert
winehq,knn,49,0.5530351561741695,bert
winehq,nb,0,0.6018865458347857,bert
winehq,nb,1,0.575425525734867,bert
winehq,nb,2,0.5570567444562796,bert
winehq,nb,3,0.560072214780735,bert
winehq,nb,4,0.5703924997571165,bert
winehq,nb,5,0.5695110258868648,bert
winehq,nb,6,0.5763840478680144,bert
winehq,nb,7,0.5483603697889412,bert
winehq,nb,8,0.5792292571650448,bert
winehq,nb,9,0.5660262008733625,bert
winehq,nb,10,0.5894094110580417,bert
winehq,nb,11,0.5875274741234907,bert
winehq,nb,12,0.554552590266876,bert
winehq,nb,13,0.5405519551445424,bert
winehq,nb,14,0.5919035765753964,bert
winehq,nb,15,0.5686577785523411,bert
winehq,nb,16,0.5652429979931943,bert
winehq,nb,17,0.5817216855445853,bert
winehq,nb,18,0.5828267919911445,bert
winehq,nb,19,0.5501088477686207,bert
winehq,nb,20,0.5776434386509013,bert
winehq,nb,21,0.5833624327076968,bert
winehq,nb,22,0.5626229826006882,bert
winehq,nb,23,0.5568753608842696,bert
winehq,nb,24,0.5621150296317886,bert
winehq,nb,25,0.5834060817692419,bert
winehq,nb,26,0.5449713798680859,bert
winehq,nb,27,0.5537894645037502,bert
winehq,nb,28,0.5908617762796287,bert
winehq,nb,29,0.5717085856233504,bert
winehq,nb,30,0.5610730814662768,bert
winehq,nb,31,0.5715811965811965,bert
winehq,nb,32,0.5692585238279737,bert
winehq,nb,33,0.5857106815711846,bert
winehq,nb,34,0.5584619116933527,bert
winehq,nb,35,0.53912809785293,bert
winehq,nb,36,0.5677500871383758,bert
winehq,nb,37,0.5708109835208458,bert
winehq,nb,38,0.5863936335403727,bert
winehq,nb,39,0.5781938325991189,bert
winehq,nb,40,0.5658166230746876,bert
winehq,nb,41,0.5719515383944914,bert
winehq,nb,42,0.5798032110225082,bert
winehq,nb,43,0.5637024421250807,bert
winehq,nb,44,0.5828078351416297,bert
winehq,nb,45,0.5712539057193315,bert
winehq,nb,46,0.5412039502347873,bert
