project,classifier,fold,balanced_acc,feature_extraction
mozilla,rf,39,0.5845929323465027,bert
mozilla,rf,40,0.5965502499953532,bert
mozilla,rf,41,0.5948145323312746,bert
mozilla,rf,42,0.610686134919084,bert
mozilla,rf,43,0.6087588999022755,bert
mozilla,rf,44,0.6091918890711197,bert
mozilla,rf,45,0.6202183503657788,bert
mozilla,rf,46,0.6018595962975355,bert
mozilla,rf,47,0.5911442823108993,bert
mozilla,rf,48,0.598613688522912,bert
mozilla,rf,49,0.6051651749025835,bert
mozilla,svm,0,0.602525975353618,bert
mozilla,svm,1,0.6155957074840053,bert
mozilla,svm,2,0.6188039755807029,bert
mozilla,svm,3,0.6204692737430167,bert
mozilla,svm,4,0.6119177794035247,bert
mozilla,svm,5,0.6161045869717956,bert
mozilla,svm,6,0.6206433120308719,bert
mozilla,svm,7,0.6066513911010516,bert
mozilla,svm,8,0.6138098562055005,bert
mozilla,svm,9,0.6180967093508041,bert
mozilla,svm,10,0.6165955245598431,bert
mozilla,svm,11,0.6121807739489238,bert
mozilla,svm,12,0.599218051831993,bert
mozilla,svm,13,0.6127610580261323,bert
mozilla,svm,14,0.6376946344641444,bert
mozilla,svm,15,0.5899914625826247,bert
mozilla,svm,16,0.6062013410318495,bert
mozilla,svm,17,0.6179643950603497,bert
mozilla,svm,18,0.6159926953083552,bert
mozilla,svm,19,0.6132359920712471,bert
mozilla,svm,20,0.6116235784995501,bert
mozilla,svm,21,0.6250195270365769,bert
mozilla,svm,22,0.5958063193978687,bert
mozilla,svm,23,0.6298560320557699,bert
mozilla,svm,24,0.6043180062722764,bert
mozilla,svm,25,0.5937775529108895,bert
mozilla,svm,26,0.6148190150402499,bert
mozilla,svm,27,0.6246220921573884,bert
mozilla,svm,28,0.6136372106196801,bert
mozilla,svm,29,0.6259852345193397,bert
mozilla,svm,30,0.626907375184045,bert
mozilla,svm,31,0.6333082413293186,bert
mozilla,svm,32,0.5921401118586969,bert
mozilla,svm,33,0.6160128437805389,bert
mozilla,svm,34,0.6149305245286392,bert
mozilla,svm,35,0.6284041267775815,bert
mozilla,svm,36,0.6002470875645607,bert
mozilla,svm,37,0.6197392923649907,bert
mozilla,svm,38,0.6163699967216046,bert
mozilla,svm,39,0.6105046834745573,bert
mozilla,svm,40,0.6140657236854333,bert
mozilla,svm,41,0.6229937123297864,bert
mozilla,svm,42,0.6242915770959546,bert
mozilla,svm,43,0.5976453069012053,bert
mozilla,svm,44,0.6179886685552407,bert
mozilla,svm,45,0.6295108058301223,bert
mozilla,svm,46,0.6141825582692093,bert
mozilla,svm,47,0.6179012805241215,bert
mozilla,svm,48,0.605194387002027,bert
mozilla,svm,49,0.5964466011818573,bert
