project,classifier,fold,balanced_acc,feature_extraction
freedesktop,vc,0,0.5593864929395328,tf-idf
freedesktop,vc,1,0.5791095890410959,tf-idf
freedesktop,vc,2,0.5615680086119368,tf-idf
freedesktop,vc,3,0.5705552795716731,tf-idf
freedesktop,vc,4,0.5917690869525241,tf-idf
freedesktop,vc,5,0.5575817768826845,tf-idf
freedesktop,vc,6,0.5915451172777015,tf-idf
freedesktop,vc,7,0.5734860273369551,tf-idf
freedesktop,vc,8,0.5581308457010554,tf-idf
freedesktop,vc,9,0.5708903269336931,tf-idf
freedesktop,vc,10,0.5442774022130292,tf-idf
freedesktop,vc,11,0.5729056811408135,tf-idf
freedesktop,vc,12,0.543946521416192,tf-idf
freedesktop,vc,13,0.5721881008658591,tf-idf
freedesktop,vc,14,0.5671019995713017,tf-idf
freedesktop,vc,15,0.575291510659433,tf-idf
freedesktop,vc,16,0.5709637964774952,tf-idf
freedesktop,vc,17,0.56672631884856,tf-idf
freedesktop,vc,18,0.556602733686067,tf-idf
freedesktop,vc,19,0.56263778659612,tf-idf
freedesktop,vc,20,0.5645500041271404,tf-idf
freedesktop,vc,21,0.5584418362980622,tf-idf
freedesktop,vc,22,0.58350274989835,tf-idf
freedesktop,vc,23,0.5940531305114638,tf-idf
freedesktop,vc,24,0.5502369929453264,tf-idf
freedesktop,vc,25,0.5473952213082648,tf-idf
freedesktop,vc,26,0.5620789367503394,tf-idf
freedesktop,vc,27,0.5604630549400168,tf-idf
freedesktop,vc,28,0.5767609126984127,tf-idf
freedesktop,vc,29,0.5758574753475838,tf-idf
freedesktop,vc,30,0.5629112759526015,tf-idf
freedesktop,vc,31,0.5721600078393184,tf-idf
freedesktop,vc,32,0.5689410331667396,tf-idf
freedesktop,vc,33,0.5607062800867233,tf-idf
freedesktop,vc,34,0.5722379559891386,tf-idf
freedesktop,vc,35,0.5717211548748987,tf-idf
freedesktop,vc,36,0.5750849224767094,tf-idf
freedesktop,vc,37,0.5630717505921907,tf-idf
freedesktop,vc,38,0.5698519948519949,tf-idf
freedesktop,vc,39,0.5520655309921532,tf-idf
freedesktop,vc,40,0.5848004156733297,tf-idf
freedesktop,vc,41,0.5594926262703446,tf-idf
freedesktop,vc,42,0.5394030252183029,tf-idf
freedesktop,vc,43,0.5696381004868192,tf-idf
freedesktop,vc,44,0.5718054322197386,tf-idf
freedesktop,vc,45,0.5758675401937616,tf-idf
freedesktop,vc,46,0.5861591208683657,tf-idf
freedesktop,vc,47,0.5593982777344407,tf-idf
freedesktop,vc,48,0.5547678242285812,tf-idf
freedesktop,vc,49,0.5731140885348095,tf-idf
