project,classifier,fold,balanced_acc,feature_extraction
freedesktop,knn,0,0.5489225589225589,tf-idf
freedesktop,knn,1,0.537534048908142,tf-idf
freedesktop,knn,2,0.5381723256752295,tf-idf
freedesktop,knn,3,0.5383916860054485,tf-idf
freedesktop,knn,4,0.5345639474361016,tf-idf
freedesktop,knn,5,0.5316665393138229,tf-idf
freedesktop,knn,6,0.5423514654592181,tf-idf
freedesktop,knn,7,0.5422838031533683,tf-idf
freedesktop,knn,8,0.5298135655097727,tf-idf
freedesktop,knn,9,0.5577325837742504,tf-idf
freedesktop,knn,10,0.5304936958090276,tf-idf
freedesktop,knn,11,0.5503961267605634,tf-idf
freedesktop,knn,12,0.5512214655140792,tf-idf
freedesktop,knn,13,0.5262170052119155,tf-idf
freedesktop,knn,14,0.5615697923684695,tf-idf
freedesktop,knn,15,0.5268224070450098,tf-idf
freedesktop,knn,16,0.5512387387387387,tf-idf
freedesktop,knn,17,0.5355001712915382,tf-idf
freedesktop,knn,18,0.5611399961486616,tf-idf
freedesktop,knn,19,0.5520933582615626,tf-idf
freedesktop,knn,20,0.5645756344774253,tf-idf
freedesktop,knn,21,0.5436673673517469,tf-idf
freedesktop,knn,22,0.5237292749243789,tf-idf
freedesktop,knn,23,0.552160912793044,tf-idf
freedesktop,knn,24,0.5551448520855026,tf-idf
freedesktop,knn,25,0.5446887388048745,tf-idf
freedesktop,knn,26,0.5177793293095582,tf-idf
freedesktop,knn,27,0.5409189415544124,tf-idf
freedesktop,knn,28,0.5415611582076407,tf-idf
freedesktop,knn,29,0.525819461286885,tf-idf
freedesktop,knn,30,0.5427471159990582,tf-idf
freedesktop,knn,31,0.5459099416492348,tf-idf
freedesktop,knn,32,0.5288676367659688,tf-idf
freedesktop,knn,33,0.5522504892367905,tf-idf
freedesktop,knn,34,0.551337085050489,tf-idf
freedesktop,knn,35,0.565697647760099,tf-idf
freedesktop,knn,36,0.5107533293579805,tf-idf
freedesktop,knn,37,0.5632139636541489,tf-idf
freedesktop,knn,38,0.5461029652248601,tf-idf
freedesktop,knn,39,0.53696723821188,tf-idf
freedesktop,knn,40,0.5479877487202554,tf-idf
freedesktop,knn,41,0.5414954756664221,tf-idf
freedesktop,knn,42,0.5416299613370528,tf-idf
freedesktop,knn,43,0.5389127429752774,tf-idf
freedesktop,knn,44,0.5346834791874628,tf-idf
freedesktop,knn,45,0.5530908368117671,tf-idf
freedesktop,knn,46,0.5453222675653782,tf-idf
freedesktop,knn,47,0.5259407697485162,tf-idf
freedesktop,knn,48,0.5414186803613187,tf-idf
freedesktop,knn,49,0.5431450624846852,tf-idf
freedesktop,nb,0,0.5651178451178451,tf-idf
freedesktop,nb,1,0.5626362338468311,tf-idf
freedesktop,nb,2,0.5727346644332229,tf-idf
freedesktop,nb,3,0.5460431170753035,tf-idf
freedesktop,nb,4,0.5362968905000429,tf-idf
freedesktop,nb,5,0.5559501795675097,tf-idf
freedesktop,nb,6,0.556054579942483,tf-idf
freedesktop,nb,7,0.5635451505016722,tf-idf
freedesktop,nb,8,0.5603987004500566,tf-idf
freedesktop,nb,9,0.552786044973545,tf-idf
freedesktop,nb,10,0.5540289344633182,tf-idf
freedesktop,nb,11,0.5723664906103287,tf-idf
freedesktop,nb,12,0.5429377529436219,tf-idf
freedesktop,nb,13,0.5677457318843903,tf-idf
freedesktop,nb,14,0.5816837140932198,tf-idf
freedesktop,nb,15,0.5339408023483366,tf-idf
freedesktop,nb,16,0.5879235213474344,tf-idf
