project,classifier,fold,balanced_acc,feature_extraction
gnome,vc,0,0.609018970989887,bert
gnome,vc,1,0.5530937592428276,bert
gnome,vc,2,0.5900604551920341,bert
gnome,vc,3,0.6173722670926896,bert
gnome,vc,4,0.5976246665602025,bert
gnome,vc,5,0.59227747337951,bert
gnome,vc,6,0.6166309413137061,bert
gnome,vc,7,0.5735804696279647,bert
gnome,vc,8,0.5834905744080539,bert
gnome,vc,9,0.5837814097103918,bert
gnome,vc,10,0.5603666760534156,bert
gnome,vc,11,0.5954514505624631,bert
gnome,vc,12,0.5768931251147393,bert
gnome,vc,13,0.58086725485671,bert
gnome,vc,14,0.5932222688851952,bert
gnome,vc,15,0.5968412634946021,bert
gnome,vc,16,0.5881330920145974,bert
gnome,vc,17,0.5720026514209959,bert
gnome,vc,18,0.6050407925407926,bert
gnome,vc,19,0.5582180017884533,bert
gnome,vc,20,0.5786226202815354,bert
gnome,vc,21,0.5894592835803236,bert
gnome,vc,22,0.5901526582053785,bert
gnome,vc,23,0.5910921315214293,bert
gnome,vc,24,0.6005519874507947,bert
gnome,vc,25,0.5820378945378946,bert
gnome,vc,26,0.5821016022854304,bert
gnome,vc,27,0.6060588134380009,bert
gnome,vc,28,0.5820878080530162,bert
gnome,vc,29,0.5929558844406587,bert
gnome,vc,30,0.6120309034474001,bert
gnome,vc,31,0.5967214618356973,bert
gnome,vc,32,0.5978772817372267,bert
gnome,vc,33,0.5727583755442993,bert
gnome,vc,34,0.5678537596210775,bert
gnome,vc,35,0.5845410628019323,bert
gnome,vc,36,0.5798441559978929,bert
gnome,vc,37,0.6044572908394865,bert
gnome,vc,38,0.5949551164841147,bert
gnome,vc,39,0.5654373348813515,bert
gnome,vc,40,0.5730960264900662,bert
gnome,vc,41,0.5942879313817246,bert
gnome,vc,42,0.6098913776578752,bert
gnome,vc,43,0.5921347847764666,bert
gnome,vc,44,0.5843139516997384,bert
gnome,vc,45,0.5742374463760237,bert
gnome,vc,46,0.5931809686548833,bert
gnome,vc,47,0.5978413307060055,bert
gnome,vc,48,0.582994688150672,bert
gnome,vc,49,0.5676694175762416,bert
