project,classifier,fold,balanced_acc,feature_extraction
freedesktop,knn,0,0.5381822183098591,bert
freedesktop,knn,1,0.5607148207139647,bert
freedesktop,knn,2,0.5279736416623113,bert
freedesktop,knn,3,0.5491023025892644,bert
freedesktop,knn,4,0.5533360904328646,bert
freedesktop,knn,5,0.5481504234633218,bert
freedesktop,knn,6,0.5358225743348983,bert
freedesktop,knn,7,0.5333365992259834,bert
freedesktop,knn,8,0.5503643600734844,bert
freedesktop,knn,9,0.5550844074895143,bert
freedesktop,knn,10,0.5481912425138259,bert
freedesktop,knn,11,0.5623506927854753,bert
freedesktop,knn,12,0.5341555107280396,bert
freedesktop,knn,13,0.5591331449620908,bert
freedesktop,knn,14,0.5337577160493827,bert
freedesktop,knn,15,0.5327730553033846,bert
freedesktop,knn,16,0.5647584973166369,bert
freedesktop,knn,17,0.5441596878888777,bert
freedesktop,knn,18,0.5572517681638651,bert
freedesktop,knn,19,0.5354551299715257,bert
freedesktop,knn,20,0.5487415278979404,bert
freedesktop,knn,21,0.5336239255627422,bert
freedesktop,knn,22,0.5225205399061033,bert
freedesktop,knn,23,0.5358700112069863,bert
freedesktop,knn,24,0.5538570142287502,bert
freedesktop,knn,25,0.5559143039720176,bert
freedesktop,knn,26,0.5382653061224489,bert
freedesktop,knn,27,0.5171902287442769,bert
freedesktop,knn,28,0.5540016934489296,bert
freedesktop,knn,29,0.5350644567219154,bert
freedesktop,knn,30,0.5324375043935656,bert
freedesktop,knn,31,0.5181324328292468,bert
freedesktop,knn,32,0.5276784402096703,bert
freedesktop,knn,33,0.5625233461724524,bert
freedesktop,knn,34,0.5599656473124074,bert
freedesktop,knn,35,0.5485865724381626,bert
freedesktop,knn,36,0.5481451585780109,bert
freedesktop,knn,37,0.5434197692799246,bert
freedesktop,knn,38,0.5185354256407743,bert
freedesktop,knn,39,0.5415494899365867,bert
freedesktop,knn,40,0.541952308845348,bert
freedesktop,knn,41,0.5607362394935484,bert
freedesktop,knn,42,0.565998256320837,bert
freedesktop,knn,43,0.5359558485359497,bert
