project,classifier,fold,balanced_acc,feature_extraction
mozilla,vc,0,0.6019581420419695,bert
mozilla,vc,1,0.6172119104299956,bert
mozilla,vc,2,0.5955386390708755,bert
mozilla,vc,3,0.6218342644320298,bert
mozilla,vc,4,0.6200489957910531,bert
mozilla,vc,5,0.6072384489276992,bert
mozilla,vc,6,0.6067437347341653,bert
mozilla,vc,7,0.6043367703355966,bert
mozilla,vc,8,0.6063278886872354,bert
mozilla,vc,9,0.614632966051221,bert
mozilla,vc,10,0.6091786342948372,bert
mozilla,vc,11,0.6135468941675031,bert
mozilla,vc,12,0.5961330801310694,bert
mozilla,vc,13,0.6144234152225753,bert
mozilla,vc,14,0.6301382102471031,bert
mozilla,vc,15,0.5986528402757325,bert
mozilla,vc,16,0.606326131495623,bert
mozilla,vc,17,0.6125594423816039,bert
mozilla,vc,18,0.6065528147449035,bert
mozilla,vc,19,0.6098495212038304,bert
mozilla,vc,20,0.6084914431065132,bert
mozilla,vc,21,0.6085852011098796,bert
mozilla,vc,22,0.6100380058126537,bert
mozilla,vc,23,0.6243948579685104,bert
mozilla,vc,24,0.604329173529877,bert
mozilla,vc,25,0.5969788058824186,bert
mozilla,vc,26,0.6217014631244306,bert
mozilla,vc,27,0.6233599171953653,bert
mozilla,vc,28,0.6212658199543849,bert
mozilla,vc,29,0.6370481703319626,bert
mozilla,vc,30,0.6242972828269309,bert
mozilla,vc,31,0.6346743615478978,bert
mozilla,vc,32,0.6023293038145491,bert
mozilla,vc,33,0.6194611196426079,bert
mozilla,vc,34,0.610652533285676,bert
mozilla,vc,35,0.6244084022678689,bert
mozilla,vc,36,0.5905848296787676,bert
mozilla,vc,37,0.6132942271880819,bert
mozilla,vc,38,0.6150046195571186,bert
mozilla,vc,39,0.6035483462643892,bert
mozilla,vc,40,0.6045157153212766,bert
mozilla,vc,41,0.5964636505692388,bert
mozilla,vc,42,0.6187972863564031,bert
mozilla,vc,43,0.6113043882916841,bert
mozilla,vc,44,0.6182905919188907,bert
mozilla,vc,45,0.6370330038532417,bert
mozilla,vc,46,0.6087459573993532,bert
mozilla,vc,47,0.6151615544967243,bert
mozilla,vc,48,0.5983168079098674,bert
mozilla,vc,49,0.6003218334255787,bert
