project,classifier,fold,balanced_acc,feature_extraction
freedesktop,nb,26,0.5565218188709697,tf-idf
freedesktop,nb,27,0.5429067013066402,tf-idf
freedesktop,nb,28,0.5714285714285714,tf-idf
freedesktop,nb,29,0.5718885894530532,tf-idf
freedesktop,nb,30,0.5567847351482198,tf-idf
freedesktop,nb,31,0.5500690533716726,tf-idf
freedesktop,nb,32,0.5677841606400138,tf-idf
freedesktop,nb,33,0.5680878624186969,tf-idf
freedesktop,nb,34,0.5617635675582695,tf-idf
freedesktop,nb,35,0.5627646078835955,tf-idf
freedesktop,nb,36,0.5717216560723775,tf-idf
freedesktop,nb,37,0.573479024986628,tf-idf
freedesktop,nb,38,0.5699531163816878,tf-idf
freedesktop,nb,39,0.5541604645607072,tf-idf
freedesktop,nb,40,0.5795005807200929,tf-idf
freedesktop,nb,41,0.5490395048521434,tf-idf
freedesktop,nb,42,0.5585818945360853,tf-idf
freedesktop,nb,43,0.568705795903371,tf-idf
freedesktop,nb,44,0.5709801880148206,tf-idf
freedesktop,nb,45,0.5562743233782631,tf-idf
freedesktop,nb,46,0.5789319150107506,tf-idf
freedesktop,nb,47,0.5443598097248352,tf-idf
freedesktop,nb,48,0.5486319908391151,tf-idf
freedesktop,nb,49,0.5679182256296578,tf-idf
freedesktop,svm,0,0.5546983671809798,tf-idf
freedesktop,svm,1,0.5769324853228963,tf-idf
freedesktop,svm,2,0.5466775539163518,tf-idf
freedesktop,svm,3,0.5777308605177458,tf-idf
freedesktop,svm,4,0.6013715634290618,tf-idf
freedesktop,svm,5,0.5675672775984526,tf-idf
freedesktop,svm,6,0.5777589850715228,tf-idf
freedesktop,svm,7,0.5613552917582535,tf-idf
freedesktop,svm,8,0.5692725145625717,tf-idf
freedesktop,svm,9,0.5705544991719316,tf-idf
freedesktop,svm,10,0.5588235294117647,tf-idf
freedesktop,svm,11,0.5769238999189936,tf-idf
freedesktop,svm,12,0.5486307880877495,tf-idf
freedesktop,svm,13,0.5677623602317123,tf-idf
freedesktop,svm,14,0.5536194384052424,tf-idf
freedesktop,svm,15,0.5708611599297013,tf-idf
freedesktop,svm,16,0.5943737769080235,tf-idf
freedesktop,svm,17,0.5720628948133193,tf-idf
freedesktop,svm,18,0.5573743386243386,tf-idf
freedesktop,svm,19,0.5500303130511464,tf-idf
freedesktop,svm,20,0.5441711020687674,tf-idf
freedesktop,svm,21,0.5506754691607066,tf-idf
freedesktop,svm,22,0.5878607044264346,tf-idf
freedesktop,svm,23,0.5946869488536155,tf-idf
freedesktop,svm,24,0.5370645943562611,tf-idf
freedesktop,svm,25,0.5566735213474344,tf-idf
freedesktop,svm,26,0.558985535598567,tf-idf
freedesktop,svm,27,0.5658179873156568,tf-idf
freedesktop,svm,28,0.5914765211640212,tf-idf
freedesktop,svm,29,0.5830663930911986,tf-idf
freedesktop,svm,30,0.5628165277535813,tf-idf
freedesktop,svm,31,0.5717052661234264,tf-idf
freedesktop,svm,32,0.5838533648769828,tf-idf
freedesktop,svm,33,0.5567100282953,tf-idf
freedesktop,svm,34,0.5609019646389561,tf-idf
freedesktop,svm,35,0.5658260351231144,tf-idf
freedesktop,svm,36,0.5646251639592372,tf-idf
freedesktop,svm,37,0.5763903109956445,tf-idf
freedesktop,svm,38,0.5819589998161427,tf-idf
freedesktop,svm,39,0.5564667291471415,tf-idf
freedesktop,svm,40,0.5840699309248731,tf-idf
freedesktop,svm,41,0.5768655918086651,tf-idf
freedesktop,svm,42,0.571689238132788,tf-idf
freedesktop,svm,43,0.5706989988059152,tf-idf
freedesktop,svm,44,0.5682855130599871,tf-idf
freedesktop,svm,45,0.5817265509640694,tf-idf
freedesktop,svm,46,0.5627739257827433,tf-idf
freedesktop,svm,47,0.5611664295874822,tf-idf
freedesktop,svm,48,0.5528878832599524,tf-idf
freedesktop,svm,49,0.5706998646687447,tf-idf
freedesktop,rf,0,0.5617680057963395,tf-idf
freedesktop,rf,1,0.5540728962818005,tf-idf
freedesktop,rf,2,0.567158427832214,tf-idf
freedesktop,rf,3,0.5601230888116133,tf-idf
freedesktop,rf,4,0.578263401477304,tf-idf
freedesktop,rf,5,0.5465601750949504,tf-idf
freedesktop,rf,6,0.5780541291109894,tf-idf
freedesktop,rf,7,0.5651002895112549,tf-idf
freedesktop,rf,8,0.5382669467907216,tf-idf
freedesktop,rf,9,0.5507222597068024,tf-idf
freedesktop,rf,10,0.5548716913866747,tf-idf
freedesktop,rf,11,0.5704005991410275,tf-idf
freedesktop,rf,12,0.5473974428336069,tf-idf
freedesktop,rf,13,0.5590808053592642,tf-idf
freedesktop,rf,14,0.5596242765716386,tf-idf
freedesktop,rf,15,0.5570214716894628,tf-idf
freedesktop,rf,16,0.5774706457925636,tf-idf
freedesktop,rf,17,0.5517918597714863,tf-idf
freedesktop,rf,18,0.564387676366843,tf-idf
freedesktop,rf,19,0.5444637345679013,tf-idf
freedesktop,rf,20,0.5635793618523829,tf-idf
freedesktop,rf,21,0.5549636285836542,tf-idf
freedesktop,rf,22,0.5597166641700015,tf-idf
freedesktop,rf,23,0.5785245811287478,tf-idf
freedesktop,rf,24,0.5425485008818343,tf-idf
freedesktop,rf,25,0.5405283000391696,tf-idf
freedesktop,rf,26,0.5381539853521953,tf-idf
freedesktop,rf,27,0.5637854359287843,tf-idf
freedesktop,rf,28,0.5603229717813051,tf-idf
freedesktop,rf,29,0.5674480921173517,tf-idf
freedesktop,rf,30,0.5708196941772647,tf-idf
freedesktop,rf,31,0.5745286456658674,tf-idf
freedesktop,rf,32,0.5806734956831516,tf-idf
freedesktop,rf,33,0.5458420607797744,tf-idf
freedesktop,rf,34,0.5638476944058779,tf-idf
