project,classifier,fold,balanced_acc,feature_extraction
gcc,nn,27,0.7083333333333333,tf-idf
gcc,nn,28,0.7083333333333333,tf-idf
gcc,nn,29,0.3333333333333333,tf-idf
gcc,nn,30,0.5416666666666666,tf-idf
gcc,nn,31,0.625,tf-idf
gcc,nn,32,0.5238095238095238,tf-idf
gcc,nn,33,0.5416666666666666,tf-idf
gcc,nn,34,0.7,tf-idf
gcc,nn,35,0.5833333333333333,tf-idf
gcc,nn,36,0.7,tf-idf
gcc,nn,37,0.5833333333333333,tf-idf
gcc,nn,38,0.7619047619047619,tf-idf
gcc,nn,39,0.25,tf-idf
gcc,nn,40,0.8125,tf-idf
gcc,nn,41,0.16666666666666666,tf-idf
gcc,nn,42,0.6190476190476191,tf-idf
gcc,nn,43,0.8125,tf-idf
gcc,nn,44,0.6875,tf-idf
gcc,nn,45,0.30000000000000004,tf-idf
gcc,nn,46,0.7083333333333333,tf-idf
gcc,nn,47,0.5416666666666667,tf-idf
gcc,nn,48,0.5476190476190476,tf-idf
gcc,nn,49,0.5416666666666666,tf-idf
gcc,rf,0,0.6875,tf-idf
gcc,rf,1,0.7,tf-idf
gcc,rf,2,0.7083333333333333,tf-idf
gcc,rf,3,0.5833333333333333,tf-idf
gcc,rf,4,0.7,tf-idf
gcc,rf,5,0.6904761904761905,tf-idf
gcc,rf,6,0.5833333333333334,tf-idf
gcc,rf,7,0.6904761904761905,tf-idf
gcc,rf,8,0.4583333333333333,tf-idf
gcc,rf,9,0.4583333333333333,tf-idf
gcc,rf,10,0.7083333333333333,tf-idf
gcc,rf,11,0.6,tf-idf
gcc,rf,12,0.75,tf-idf
gcc,rf,13,0.7083333333333333,tf-idf
gcc,rf,14,0.5,tf-idf
gcc,rf,15,0.5833333333333333,tf-idf
gcc,rf,16,0.7083333333333333,tf-idf
gcc,rf,17,0.6190476190476191,tf-idf
gcc,rf,18,0.6190476190476191,tf-idf
gcc,rf,19,0.5625,tf-idf
gcc,rf,20,0.7857142857142857,tf-idf
gcc,rf,21,0.4,tf-idf
gcc,rf,22,0.45238095238095233,tf-idf
gcc,rf,23,0.8333333333333333,tf-idf
gcc,rf,24,0.5476190476190476,tf-idf
gcc,rf,25,0.7083333333333333,tf-idf
gcc,rf,26,0.7916666666666667,tf-idf
gcc,rf,27,0.7083333333333333,tf-idf
gcc,rf,28,0.6666666666666666,tf-idf
gcc,rf,29,0.375,tf-idf
gcc,rf,30,0.5,tf-idf
gcc,rf,31,0.625,tf-idf
gcc,rf,32,0.9285714285714286,tf-idf
gcc,rf,33,0.5,tf-idf
gcc,rf,34,0.7,tf-idf
gcc,rf,35,0.5,tf-idf
gcc,rf,36,0.6,tf-idf
gcc,rf,37,0.5416666666666666,tf-idf
gcc,rf,38,0.6190476190476191,tf-idf
gcc,rf,39,0.6666666666666666,tf-idf
gcc,rf,40,0.3125,tf-idf
gcc,rf,41,0.2222222222222222,tf-idf
gcc,rf,42,0.6904761904761905,tf-idf
gcc,rf,43,0.5625,tf-idf
gcc,rf,44,0.6875,tf-idf
gcc,rf,45,0.5,tf-idf
gcc,rf,46,0.7083333333333333,tf-idf
gcc,rf,47,0.5,tf-idf
gcc,rf,48,0.6190476190476191,tf-idf
gcc,rf,49,0.6666666666666667,tf-idf
gcc,svm,0,0.4375,tf-idf
gcc,svm,1,0.5,tf-idf
gcc,svm,2,0.5,tf-idf
gcc,svm,3,0.5416666666666666,tf-idf
gcc,svm,4,0.8,tf-idf
gcc,svm,5,0.6190476190476191,tf-idf
gcc,svm,6,0.41666666666666663,tf-idf
