project,classifier,fold,balanced_acc,feature_extraction
gnome,svm,10,0.5760430407137882,bert
gnome,svm,11,0.5967110716400237,bert
gnome,svm,12,0.5806595365418895,bert
gnome,svm,13,0.5923558963980756,bert
gnome,svm,14,0.5989820242397714,bert
gnome,svm,15,0.6044915367186459,bert
gnome,svm,16,0.5899104518220156,bert
gnome,svm,17,0.5884334718227335,bert
gnome,svm,18,0.6146992888064317,bert
gnome,svm,19,0.5636070495851617,bert
gnome,svm,20,0.5842037189606755,bert
gnome,svm,21,0.5863963084568284,bert
gnome,svm,22,0.5879559776337978,bert
gnome,svm,23,0.587555236149387,bert
gnome,svm,24,0.593710598750999,bert
gnome,svm,25,0.5823332073332074,bert
gnome,svm,26,0.5941083923322155,bert
gnome,svm,27,0.6047218754991334,bert
gnome,svm,28,0.5868672524481524,bert
gnome,svm,29,0.5943178591709256,bert
gnome,svm,30,0.6090790689982073,bert
gnome,svm,31,0.6075991313249661,bert
gnome,svm,32,0.6004674417916629,bert
gnome,svm,33,0.5795002814064398,bert
gnome,svm,34,0.5658895796329189,bert
gnome,svm,35,0.5932971014492754,bert
gnome,svm,36,0.5732357310699552,bert
gnome,svm,37,0.6152338425799723,bert
gnome,svm,38,0.6023089713775127,bert
gnome,svm,39,0.5784439455508299,bert
gnome,svm,40,0.5915681173131504,bert
gnome,svm,41,0.6093988792664289,bert
gnome,svm,42,0.6103972169962018,bert
gnome,svm,43,0.5851070775659442,bert
gnome,svm,44,0.5978192704081029,bert
gnome,svm,45,0.580435964404316,bert
gnome,svm,46,0.608021395133586,bert
gnome,svm,47,0.5789159906031611,bert
gnome,svm,48,0.5849422676509559,bert
gnome,svm,49,0.5931508267518562,bert
gnome,rf,0,0.6057488742895105,bert
gnome,rf,1,0.5536512866015971,bert
gnome,rf,2,0.5898989449976293,bert
gnome,rf,3,0.6040590515073518,bert
gnome,rf,4,0.609718698061761,bert
gnome,rf,5,0.5925122949003855,bert
gnome,rf,6,0.598976498244326,bert
gnome,rf,7,0.5737667829892943,bert
