project,classifier,fold,balanced_acc,feature_extraction
gcc,vc,0,0.5455067606921085,tf-idf
gcc,vc,1,0.5663241957916461,tf-idf
gcc,vc,2,0.5500641595457934,tf-idf
gcc,vc,3,0.5688709677419355,tf-idf
gcc,vc,4,0.5709171353123716,tf-idf
gcc,vc,5,0.5658364903460851,tf-idf
gcc,vc,6,0.55559776920761,tf-idf
gcc,vc,7,0.5654010140275605,tf-idf
gcc,vc,8,0.5631481003399166,tf-idf
gcc,vc,9,0.571108955868723,tf-idf
gcc,vc,10,0.553179014559277,tf-idf
gcc,vc,11,0.5456305666709693,tf-idf
gcc,vc,12,0.5565682997428061,tf-idf
gcc,vc,13,0.5738463360324977,tf-idf
gcc,vc,14,0.5714354909020456,tf-idf
gcc,vc,15,0.5426196655959619,tf-idf
gcc,vc,16,0.5636823460831353,tf-idf
gcc,vc,17,0.5677954551975439,tf-idf
gcc,vc,18,0.5618234282027386,tf-idf
gcc,vc,19,0.5641377307344779,tf-idf
gcc,vc,20,0.568437211055953,tf-idf
gcc,vc,21,0.5696208656506717,tf-idf
gcc,vc,22,0.5603301203911502,tf-idf
gcc,vc,23,0.5554569518596617,tf-idf
gcc,vc,24,0.5567042156383804,tf-idf
gcc,vc,25,0.5675248419150858,tf-idf
gcc,vc,26,0.5687451265091017,tf-idf
gcc,vc,27,0.5633307523551425,tf-idf
gcc,vc,28,0.5464995618067541,tf-idf
gcc,vc,29,0.5668538852637937,tf-idf
gcc,vc,30,0.5516007921075976,tf-idf
gcc,vc,31,0.5616720192693697,tf-idf
gcc,vc,32,0.5790585882049297,tf-idf
gcc,vc,33,0.5641890438846755,tf-idf
gcc,vc,34,0.5522900653894689,tf-idf
gcc,vc,35,0.5630388616589457,tf-idf
gcc,vc,36,0.5599945510827035,tf-idf
gcc,vc,37,0.582935499889748,tf-idf
gcc,vc,38,0.559801280707131,tf-idf
gcc,vc,39,0.5643476435733084,tf-idf
gcc,vc,40,0.583669427181261,tf-idf
gcc,vc,41,0.5736278447121821,tf-idf
gcc,vc,42,0.5670219638242895,tf-idf
gcc,vc,43,0.5455844183778823,tf-idf
gcc,vc,44,0.5814297496951875,tf-idf
gcc,vc,45,0.587518514861262,tf-idf
gcc,vc,46,0.5649073520943324,tf-idf
gcc,vc,47,0.5461847389558232,tf-idf
gcc,vc,48,0.5678776256362463,tf-idf
gcc,vc,49,0.5432056061366406,tf-idf
