project,classifier,fold,balanced_acc,feature_extraction
gnome,knn,0,0.5824811053377421,bert
gnome,knn,1,0.5686847975951668,bert
gnome,knn,2,0.5682060390763766,bert
gnome,knn,3,0.5365900553139882,bert
gnome,knn,4,0.5597029275334879,bert
gnome,knn,5,0.5711312369916184,bert
gnome,knn,6,0.5758256259134994,bert
gnome,knn,7,0.563121369485022,bert
gnome,knn,8,0.5741555752735876,bert
gnome,knn,9,0.5580769390036855,bert
gnome,knn,10,0.5678214706690419,bert
gnome,knn,11,0.5791290171782264,bert
gnome,knn,12,0.5596997929606625,bert
gnome,knn,13,0.566097819270408,bert
gnome,knn,14,0.5762743006164058,bert
gnome,knn,15,0.5902034996147294,bert
gnome,knn,16,0.5665956754518295,bert
gnome,knn,17,0.5852808091562417,bert
gnome,knn,18,0.5742050462921879,bert
gnome,knn,19,0.569523801074124,bert
gnome,knn,20,0.5832977207977208,bert
gnome,knn,21,0.5549894973521493,bert
gnome,knn,22,0.5668549236907849,bert
gnome,knn,23,0.5836941349042989,bert
gnome,knn,24,0.5683457290962362,bert
gnome,knn,25,0.5504574042309891,bert
gnome,knn,26,0.5995734384059257,bert
gnome,knn,27,0.5876271126281478,bert
gnome,knn,28,0.5766831735952327,bert
gnome,knn,29,0.5489654723435484,bert
gnome,knn,30,0.5788867630385488,bert
gnome,knn,31,0.5898453903981167,bert
gnome,knn,32,0.5769567869431071,bert
gnome,knn,33,0.5700428734078133,bert
gnome,knn,34,0.5554855652359068,bert
gnome,knn,35,0.5547517730496454,bert
gnome,knn,36,0.5506188859460452,bert
gnome,knn,37,0.5563332170045132,bert
gnome,knn,38,0.5880315845507778,bert
gnome,knn,39,0.5689209492712474,bert
gnome,knn,40,0.5713517220179474,bert
gnome,knn,41,0.5585295740552856,bert
gnome,knn,42,0.5746394685784593,bert
gnome,knn,43,0.5613097879137456,bert
gnome,knn,44,0.583121300546837,bert
gnome,knn,45,0.5911903637222484,bert
gnome,knn,46,0.5604392191659273,bert
gnome,knn,47,0.5623448561864984,bert
gnome,knn,48,0.5688124404800634,bert
gnome,knn,49,0.5587863144042919,bert
gnome,nb,0,0.5800779404818139,bert
gnome,nb,1,0.6029835555318859,bert
gnome,nb,2,0.5750725281231498,bert
gnome,nb,3,0.5481024639867482,bert
gnome,nb,4,0.5572933923415535,bert
gnome,nb,5,0.586537009678384,bert
gnome,nb,6,0.5599714189345121,bert
gnome,nb,7,0.5732201964697035,bert
gnome,nb,8,0.577633836143153,bert
gnome,nb,9,0.5701995941860947,bert
gnome,nb,10,0.554771210550105,bert
gnome,nb,11,0.5755401111288634,bert
gnome,nb,12,0.5678142561372375,bert
gnome,nb,13,0.587669944268929,bert
gnome,nb,14,0.5619473091512566,bert
gnome,nb,15,0.5909755168677651,bert
gnome,nb,16,0.5832253675274351,bert
gnome,nb,17,0.5695235560287464,bert
gnome,nb,18,0.562139497737155,bert
gnome,nb,19,0.5608882224903589,bert
gnome,nb,20,0.5834935897435898,bert
gnome,nb,21,0.5512085441259134,bert
gnome,nb,22,0.5791167903953398,bert
gnome,nb,23,0.573264899330447,bert
gnome,nb,24,0.5826927867335682,bert
gnome,nb,25,0.5383612064036593,bert
gnome,nb,26,0.5921307964455172,bert
