tn,fp,fn,tp,Resample,acc,sensitivity,specificity,balanced_acc,project,classifier,balancing,resampling,metric,max_term,feature,threshold,hyper1,value1,hyper2,value2,seed,row
533,450,14,829,Fold1,0.7458926615553122,0.9833926453143536,0.5422177009155646,0.7628051731149591,gnome,knn,smote,repeatedcv5x2,Accuracy,100,long_description,365,k,5,,0,144,1
535,448,22,821,Fold2,0.7426067907995619,0.9739027283511269,0.5442522889114955,0.7590775086313112,gnome,knn,smote,repeatedcv5x2,Accuracy,100,long_description,365,k,5,,0,144,1
530,453,26,817,Fold3,0.7376779846659365,0.9691577698695136,0.5391658189216684,0.754161794395591,gnome,knn,smote,repeatedcv5x2,Accuracy,100,long_description,365,k,5,,0,144,1
551,432,23,820,Fold4,0.7508214676889375,0.9727164887307236,0.560528992878942,0.7666227408048327,gnome,knn,smote,repeatedcv5x2,Accuracy,100,long_description,365,k,5,,0,144,1
489,494,29,814,Fold5,0.7135815991237678,0.9655990510083037,0.49745676500508645,0.7315279080066951,gnome,knn,smote,repeatedcv5x2,Accuracy,100,long_description,365,k,5,,0,144,1
915,68,84,759,Fold1,0.9167579408543264,0.900355871886121,0.930824008138352,0.9155899400122365,gnome,rf,smote,repeatedcv5x2,Accuracy,100,long_description,365,mtry,25,"NA",0,144,2
906,77,90,753,Fold2,0.9085432639649507,0.8932384341637011,0.9216683621566633,0.9074533981601822,gnome,rf,smote,repeatedcv5x2,Accuracy,100,long_description,365,mtry,25,"NA",0,144,2
918,65,91,752,Fold3,0.9145673603504929,0.8920521945432978,0.9338758901322483,0.912964042337773,gnome,rf,smote,repeatedcv5x2,Accuracy,100,long_description,365,mtry,25,"NA",0,144,2
922,61,105,738,Fold4,0.9090909090909091,0.8754448398576512,0.9379450661241099,0.9066949529908805,gnome,rf,smote,repeatedcv5x2,Accuracy,100,long_description,365,mtry,25,"NA",0,144,2
923,60,107,736,Fold5,0.9085432639649507,0.8730723606168446,0.9389623601220752,0.9060173603694599,gnome,rf,smote,repeatedcv5x2,Accuracy,100,long_description,365,mtry,25,"NA",0,144,2
917,66,20,823,Fold1,0.9529025191675794,0.9762752075919335,0.9328585961342828,0.9545669018631082,gnome,svm,smote,repeatedcv5x2,Accuracy,100,long_description,365,sigma,0.03125,C,32,144,3
920,63,23,820,Fold2,0.9529025191675794,0.9727164887307236,0.9359104781281791,0.9543134834294513,gnome,svm,smote,repeatedcv5x2,Accuracy,100,long_description,365,sigma,0.03125,C,32,144,3
913,70,12,831,Fold3,0.9550930996714129,0.9857651245551602,0.9287894201424212,0.9572772723487907,gnome,svm,smote,repeatedcv5x2,Accuracy,100,long_description,365,sigma,0.03125,C,32,144,3
910,73,15,828,Fold4,0.9518072289156626,0.9822064056939501,0.9257375381485249,0.9539719719212375,gnome,svm,smote,repeatedcv5x2,Accuracy,100,long_description,365,sigma,0.03125,C,32,144,3
901,82,20,823,Fold5,0.9441401971522454,0.9762752075919335,0.9165818921668362,0.9464285498793849,gnome,svm,smote,repeatedcv5x2,Accuracy,100,long_description,365,sigma,0.03125,C,32,144,3
