tn,fp,fn,tp,Resample,acc,sensitivity,specificity,balanced_acc,project,classifier,balancing,resampling,metric,max_term,feature,threshold,hyper1,value1,hyper2,value2,seed,row
1046,1401,102,2247,Fold1.Rep1,0.6866138448707256,0.9565772669220945,0.4274621986105435,0.692019732766319,freedesktop,knn,smote,repeatedcv5x2,Accuracy,100,long_description,365,k,5,,0,144,1
1015,1431,86,2263,Fold2.Rep1,0.683628779979145,0.9633886760323542,0.41496320523303354,0.6891759406326938,freedesktop,knn,smote,repeatedcv5x2,Accuracy,100,long_description,365,k,5,,0,144,1
1030,1417,65,2284,Fold1.Rep2,0.6909924937447873,0.9723286504895701,0.42092357989374746,0.6966261151916587,freedesktop,knn,smote,repeatedcv5x2,Accuracy,100,long_description,365,k,5,,0,144,1
1101,1345,141,2208,Fold2.Rep2,0.6900938477580814,0.9399744572158365,0.4501226492232216,0.6950485532195291,freedesktop,knn,smote,repeatedcv5x2,Accuracy,100,long_description,365,k,5,,0,144,1
1012,1435,87,2262,Fold1.Rep3,0.682652210175146,0.9629629629629629,0.41356763383735184,0.6882652984001574,freedesktop,knn,smote,repeatedcv5x2,Accuracy,100,long_description,365,k,5,,0,144,1
1059,1387,104,2245,Fold2.Rep3,0.689051094890511,0.955725840783312,0.43295175797219954,0.6943387993777558,freedesktop,knn,smote,repeatedcv5x2,Accuracy,100,long_description,365,k,5,,0,144,1
1036,1410,83,2266,Fold1.Rep4,0.6886339937434828,0.9646658152405279,0.42354865085854454,0.6941072330495361,freedesktop,knn,smote,repeatedcv5x2,Accuracy,100,long_description,365,k,5,,0,144,1
1079,1368,67,2282,Fold2.Rep4,0.700792326939116,0.9714772243507875,0.44094809971393545,0.7062126620323614,freedesktop,knn,smote,repeatedcv5x2,Accuracy,100,long_description,365,k,5,,0,144,1
1061,1385,89,2260,Fold1.Rep5,0.6925964546402502,0.9621115368241805,0.4337694194603434,0.697940478142262,freedesktop,knn,smote,repeatedcv5x2,Accuracy,100,long_description,365,k,5,,0,144,1
1055,1392,81,2268,Fold2.Rep5,0.6928690575479566,0.9655172413793104,0.4311401716387413,0.6983287065090258,freedesktop,knn,smote,repeatedcv5x2,Accuracy,100,long_description,365,k,5,,0,144,1
2163,284,299,2050,Fold1.Rep1,0.8784403669724771,0.8727117922520221,0.8839395177768696,0.8783256550144458,freedesktop,rf,smote,repeatedcv5x2,Accuracy,100,long_description,365,mtry,25,"NA",0,144,2
2152,294,327,2022,Fold2.Rep1,0.8704900938477581,0.8607918263090677,0.8798037612428454,0.8702977937759566,freedesktop,rf,smote,repeatedcv5x2,Accuracy,100,long_description,365,mtry,25,"NA",0,144,2
2151,296,305,2044,Fold1.Rep2,0.8746872393661385,0.8701575138356747,0.8790355537392726,0.8745965337874737,freedesktop,rf,smote,repeatedcv5x2,Accuracy,100,long_description,365,mtry,25,"NA",0,144,2
2167,279,300,2049,Fold2.Rep2,0.8792492179353493,0.8722860791826309,0.8859362224039248,0.8791111507932778,freedesktop,rf,smote,repeatedcv5x2,Accuracy,100,long_description,365,mtry,25,"NA",0,144,2
2156,291,300,2049,Fold1.Rep3,0.8767723102585487,0.8722860791826309,0.8810788720882714,0.8766824756354512,freedesktop,rf,smote,repeatedcv5x2,Accuracy,100,long_description,365,mtry,25,"NA",0,144,2
2156,290,316,2033,Fold2.Rep3,0.8736183524504693,0.8654746700723712,0.8814390842191333,0.8734568771457523,freedesktop,rf,smote,repeatedcv5x2,Accuracy,100,long_description,365,mtry,25,"NA",0,144,2
2123,323,274,2075,Fold1.Rep4,0.8754953076120959,0.8833546189868029,0.8679476696647588,0.8756511443257808,freedesktop,rf,smote,repeatedcv5x2,Accuracy,100,long_description,365,mtry,25,"NA",0,144,2
2191,256,289,2060,Fold2.Rep4,0.8863636363636364,0.8769689229459344,0.8953821005312628,0.8861755117385985,freedesktop,rf,smote,repeatedcv5x2,Accuracy,100,long_description,365,mtry,25,"NA",0,144,2
2148,298,308,2041,Fold1.Rep5,0.8736183524504693,0.8688803746275011,0.8781684382665577,0.8735244064470293,freedesktop,rf,smote,repeatedcv5x2,Accuracy,100,long_description,365,mtry,25,"NA",0,144,2
2160,287,293,2056,Fold2.Rep5,0.8790658882402002,0.8752660706683695,0.8827135267674704,0.8789897987179199,freedesktop,rf,smote,repeatedcv5x2,Accuracy,100,long_description,365,mtry,25,"NA",0,144,2
2190,257,119,2230,Fold1.Rep1,0.9216013344453712,0.9493401447424435,0.894973436861463,0.9221567908019532,freedesktop,svm,smote,repeatedcv5x2,Accuracy,100,long_description,365,sigma,0.03125,C,32,144,3
2214,232,137,2212,Fold2.Rep1,0.9230448383733055,0.9416773094934014,0.9051512673753066,0.923414288434354,freedesktop,svm,smote,repeatedcv5x2,Accuracy,100,long_description,365,sigma,0.03125,C,32,144,3
2209,238,135,2214,Fold1.Rep2,0.9222268557130943,0.9425287356321839,0.9027380465876583,0.9226333911099212,freedesktop,svm,smote,repeatedcv5x2,Accuracy,100,long_description,365,sigma,0.03125,C,32,144,3
2228,218,149,2200,Fold2.Rep2,0.9234619395203337,0.9365687526607067,0.910874897792314,0.9237218252265104,freedesktop,svm,smote,repeatedcv5x2,Accuracy,100,long_description,365,sigma,0.03125,C,32,144,3
2192,255,137,2212,Fold1.Rep3,0.9182652210175146,0.9416773094934014,0.8957907642010625,0.918734036847232,freedesktop,svm,smote,repeatedcv5x2,Accuracy,100,long_description,365,sigma,0.03125,C,32,144,3
2235,211,145,2204,Fold2.Rep3,0.9257559958289885,0.9382716049382716,0.9137367130008177,0.9260041589695447,freedesktop,svm,smote,repeatedcv5x2,Accuracy,100,long_description,365,sigma,0.03125,C,32,144,3
2196,250,129,2220,Fold1.Rep4,0.9209593326381648,0.9450830140485313,0.8977923139820114,0.9214376640152714,freedesktop,svm,smote,repeatedcv5x2,Accuracy,100,long_description,365,sigma,0.03125,C,32,144,3
2214,233,122,2227,Fold2.Rep4,0.9259799833194329,0.9480630055342699,0.9047813649366572,0.9264221852354635,freedesktop,svm,smote,repeatedcv5x2,Accuracy,100,long_description,365,sigma,0.03125,C,32,144,3
