bug_id,bug_fix_time,long_lived,y_hat,project_name,parameter$classifier
ACCOUNTSSERVICE-103104,76,N,N,freedesktop,nb
ACCOUNTSSERVICE-33678,47,N,N,freedesktop,nb
ACCOUNTSSERVICE-35872,14,N,Y,freedesktop,nb
ACCOUNTSSERVICE-58020,2,N,N,freedesktop,nb
ACCOUNTSSERVICE-66214,97,N,N,freedesktop,nb
ACCOUNTSSERVICE-66325,3,N,N,freedesktop,nb
AVAHI-5328,28,N,N,freedesktop,nb
BEIGNET-89378,94,N,Y,freedesktop,nb
BEIGNET-95245,160,N,Y,freedesktop,nb
BURN-100853,0,N,N,freedesktop,nb
BUSTLE-50877,769,Y,Y,freedesktop,nb
BUSTLE-93904,0,N,Y,freedesktop,nb
CAIRO-10050,2186,Y,Y,freedesktop,nb
CAIRO-10175,0,N,N,freedesktop,nb
CAIRO-10227,8,N,Y,freedesktop,nb
CAIRO-102452,23,N,N,freedesktop,nb
CAIRO-10794,349,N,N,freedesktop,nb
CAIRO-12415,211,N,N,freedesktop,nb
CAIRO-12787,366,Y,Y,freedesktop,nb
CAIRO-13254,0,N,N,freedesktop,nb
CAIRO-14457,60,N,N,freedesktop,nb
CAIRO-16469,29,N,Y,freedesktop,nb
CAIRO-16496,96,N,N,freedesktop,nb
CAIRO-17096,59,N,Y,freedesktop,nb
CAIRO-19211,18,N,N,freedesktop,nb
CAIRO-21443,23,N,N,freedesktop,nb
CAIRO-2333,211,N,N,freedesktop,nb
CAIRO-2336,5,N,N,freedesktop,nb
CAIRO-24849,379,Y,Y,freedesktop,nb
CAIRO-27834,104,N,Y,freedesktop,nb
CAIRO-31062,0,N,N,freedesktop,nb
CAIRO-31603,459,Y,N,freedesktop,nb
CAIRO-3402,87,N,N,freedesktop,nb
CAIRO-3926,23,N,N,freedesktop,nb
CAIRO-4142,1,N,Y,freedesktop,nb
CAIRO-4182,48,N,Y,freedesktop,nb
CAIRO-42421,101,N,N,freedesktop,nb
CAIRO-4774,1091,Y,N,freedesktop,nb
CAIRO-48221,32,N,Y,freedesktop,nb
CAIRO-48577,18,N,N,freedesktop,nb
CAIRO-48750,492,Y,Y,freedesktop,nb
CAIRO-52548,1065,Y,Y,freedesktop,nb
CAIRO-54549,0,N,N,freedesktop,nb
CAIRO-54822,15,N,N,freedesktop,nb
CAIRO-54950,115,N,N,freedesktop,nb
CAIRO-5676,1,N,N,freedesktop,nb
CAIRO-6883,884,Y,Y,freedesktop,nb
CAIRO-7234,6,N,N,freedesktop,nb
CAIRO-7965,181,N,Y,freedesktop,nb
CAIRO-80602,308,N,Y,freedesktop,nb
CAIRO-9378,21,N,N,freedesktop,nb
CAIRO-93891,188,N,N,freedesktop,nb
CAIRO-9846,302,N,N,freedesktop,nb
CAIROMM-11574,9,N,N,freedesktop,nb
CAIROMM-30476,23,N,Y,freedesktop,nb
CAIROMM-5982,0,N,N,freedesktop,nb
CAIROMM-76820,9,N,N,freedesktop,nb
COLORD-44735,131,N,N,freedesktop,nb
CONSOLEKIT-22178,41,N,N,freedesktop,nb
DBUS-11671,312,N,N,freedesktop,nb
DBUS-11672,53,N,N,freedesktop,nb
DBUS-11876,161,N,N,freedesktop,nb
DBUS-12675,236,N,N,freedesktop,nb
DBUS-12741,63,N,N,freedesktop,nb
DBUS-12862,88,N,N,freedesktop,nb
DBUS-14472,21,N,N,freedesktop,nb
DBUS-16166,6,N,Y,freedesktop,nb
DBUS-17279,1,N,Y,freedesktop,nb
DBUS-18660,1771,Y,N,freedesktop,nb
DBUS-19383,3,N,N,freedesktop,nb
DBUS-19441,20,N,N,freedesktop,nb
DBUS-21665,764,Y,N,freedesktop,nb
DBUS-25119,0,N,N,freedesktop,nb
DBUS-27778,52,N,N,freedesktop,nb
DBUS-29892,36,N,N,freedesktop,nb
DBUS-3162,4,N,N,freedesktop,nb
DBUS-34527,18,N,Y,freedesktop,nb
DBUS-34895,78,N,N,freedesktop,nb
DBUS-35173,48,N,Y,freedesktop,nb
DBUS-35181,0,N,N,freedesktop,nb
DBUS-36130,1,N,N,freedesktop,nb
DBUS-37062,2,N,N,freedesktop,nb
DBUS-3732,24,N,N,freedesktop,nb
DBUS-3793,52,N,Y,freedesktop,nb
DBUS-38120,1,N,N,freedesktop,nb
DBUS-55729,58,N,Y,freedesktop,nb
