tn,fn,fp,tp,Resample,acc,sensitivity,specificity,balanced_acc,project,classifier,balancing,resampling,metric,max_term,feature,hyper1,value1,hyper2,value2,seed,row
1689,57,1,1669,Fold1.Rep10,0.9830210772833724,0.9669756662804172,0.9994082840236687,0.9831919751520429,eclipse,svm,smote,repeatedcv5x10,Accuracy,100,long_description,sigma,0.03125,C,32,144,1
1675,70,4,1667,Fold2.Rep10,0.9783372365339579,0.9597006332757628,0.9976176295413937,0.9786591314085782,eclipse,svm,smote,repeatedcv5x10,Accuracy,100,long_description,sigma,0.03125,C,32,144,1
1683,63,4,1667,Fold3.Rep10,0.9803921568627451,0.9635838150289018,0.997628927089508,0.9806063710592049,eclipse,svm,smote,repeatedcv5x10,Accuracy,100,long_description,sigma,0.03125,C,32,144,1
1694,52,6,1664,Fold4.Rep10,0.9830210772833724,0.9696969696969697,0.9964705882352941,0.983083778966132,eclipse,svm,smote,repeatedcv5x10,Accuracy,100,long_description,sigma,0.03125,C,32,144,1
1684,62,8,1662,Fold5.Rep10,0.9795081967213115,0.9640371229698376,0.9952718676122931,0.9796544952910653,eclipse,svm,smote,repeatedcv5x10,Accuracy,100,long_description,sigma,0.03125,C,32,144,1
1725,29,11,1669,Fold1.Rep01,0.988351776354106,0.9829210836277974,0.993663594470046,0.9882923390489218,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1723,31,9,1671,Fold2.Rep01,0.988351776354106,0.981786133960047,0.9948036951501155,0.9882949145550812,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1730,24,8,1672,Fold3.Rep01,0.9906814210832848,0.9858490566037735,0.9953970080552359,0.9906230323295047,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1733,21,6,1674,Fold4.Rep01,0.9921374490390216,0.9876106194690265,0.9965497412305923,0.9920801803498094,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1731,23,6,1674,Fold5.Rep01,0.9915550378567268,0.986446670595168,0.9965457685664939,0.991496219580831,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1727,27,7,1673,Fold1.Rep02,0.9900990099009901,0.9841176470588235,0.9959630911188004,0.990040369088812,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
