bug_id,bug_fix_time,long_lived,y_hat,project_name,parameter$classifier
JDT-12200,0,N,N,eclipse,nb
JDT-13677,181,N,Y,eclipse,nb
JDT-181157,0,N,Y,eclipse,nb
JDT-182341,3,N,Y,eclipse,nb
JDT-23934,19,N,N,eclipse,nb
JDT-34006,0,N,Y,eclipse,nb
JDT-36531,118,N,Y,eclipse,nb
JDT-40604,245,N,N,eclipse,nb
JDT-59147,2,N,N,eclipse,nb
JDT-94020,3,N,Y,eclipse,nb
JETTY-291589,0,N,N,eclipse,nb
JETTY-394860,0,N,N,eclipse,nb
JSDT-419871,14,N,N,eclipse,nb
JUBULA-345106,18,N,N,eclipse,nb
JUBULA-393315,0,N,Y,eclipse,nb
JUBULA-470386,2,N,N,eclipse,nb
LINUX_TOOLS-375689,4,N,N,eclipse,nb
LINUX_TOOLS-420220,7,N,Y,eclipse,nb
MTJ-249845,17,N,N,eclipse,nb
MYLYN-149628,1,N,N,eclipse,nb
MYLYN-153147,1,N,Y,eclipse,nb
MYLYN-156617,1,N,N,eclipse,nb
MYLYN-193847,1,N,N,eclipse,nb
MYLYN-277918,5,N,N,eclipse,nb
NEBULA-420422,1585,Y,Y,eclipse,nb
OBJECTTEAMS-450003,93,N,N,eclipse,nb
OCL-150251,3,N,N,eclipse,nb
ORBIT-338433,0,N,N,eclipse,nb
ORBIT-400531,16,N,Y,eclipse,nb
ORBIT-512664,1,N,Y,eclipse,nb
ORION-360986,112,N,Y,eclipse,nb
ORION-367454,32,N,N,eclipse,nb
ORION-400017,0,N,N,eclipse,nb
ORION-423698,0,N,Y,eclipse,nb
ORION-427826,0,N,Y,eclipse,nb
ORION-428206,0,N,Y,eclipse,nb
ORION-476315,1,N,N,eclipse,nb
ORION-483623,61,N,Y,eclipse,nb
PAPYRUS-268775,1533,Y,Y,eclipse,nb
PAPYRUS-372353,379,Y,Y,eclipse,nb
PAPYRUS-427419,469,Y,N,eclipse,nb
PAPYRUS-438645,1157,Y,N,eclipse,nb
PAPYRUS-468207,312,N,Y,eclipse,nb
PAPYRUS-496838,1,N,N,eclipse,nb
PAPYRUS-510937,106,N,N,eclipse,nb
PDE-105789,0,N,N,eclipse,nb
PDE-142738,0,N,N,eclipse,nb
PDE-143523,0,N,Y,eclipse,nb
PDE-157087,17,N,N,eclipse,nb
PDE-182277,6,N,Y,eclipse,nb
PDE-260241,5,N,Y,eclipse,nb
PDE-27828,41,N,Y,eclipse,nb
PDE-33845,0,N,N,eclipse,nb
PDE-48388,7,N,Y,eclipse,nb
PDE-60125,0,N,Y,eclipse,nb
PDT-175323,146,N,N,eclipse,nb
PDT-204034,1,N,Y,eclipse,nb
PLATFORM-11878,15,N,Y,eclipse,nb
PLATFORM-12885,3,N,Y,eclipse,nb
PLATFORM-139563,2,N,N,eclipse,nb
PLATFORM-144076,324,N,Y,eclipse,nb
PLATFORM-15076,22,N,N,eclipse,nb
PLATFORM-198275,249,N,Y,eclipse,nb
PLATFORM-208357,348,N,N,eclipse,nb
PLATFORM-244712,19,N,Y,eclipse,nb
PLATFORM-24672,1,N,N,eclipse,nb
PLATFORM-25237,0,N,N,eclipse,nb
