bug_id,bug_fix_time,long_lived,y_hat,project_name,parameter$classifier
WINE-19014,1,N,N,winehq,rf
WINE-1925,4,N,N,winehq,rf
WINE-19392,32,N,Y,winehq,rf
WINE-19747,1,N,N,winehq,rf
WINE-19860,331,N,Y,winehq,rf
WINE-19978,78,N,Y,winehq,rf
WINE-20159,4,N,N,winehq,rf
WINE-20276,576,Y,Y,winehq,rf
WINE-20354,1527,Y,Y,winehq,rf
WINE-20389,224,N,Y,winehq,rf
WINE-20466,1615,Y,N,winehq,rf
WINE-205,48,N,Y,winehq,rf
WINE-20509,542,Y,Y,winehq,rf
WINE-20684,28,N,Y,winehq,rf
WINE-20686,1,N,N,winehq,rf
WINE-20735,154,N,N,winehq,rf
WINE-21177,1495,Y,N,winehq,rf
WINE-2162,510,Y,N,winehq,rf
WINE-21805,540,Y,Y,winehq,rf
WINE-21822,576,Y,N,winehq,rf
WINE-2184,21,N,N,winehq,rf
WINE-22040,163,N,N,winehq,rf
WINE-22085,1918,Y,Y,winehq,rf
WINE-2272,1250,Y,Y,winehq,rf
WINE-2304,35,N,N,winehq,rf
WINE-2312,15,N,N,winehq,rf
WINE-23410,385,Y,N,winehq,rf
WINE-23591,830,Y,N,winehq,rf
WINE-23755,1023,Y,Y,winehq,rf
WINE-23956,233,N,N,winehq,rf
WINE-24198,583,Y,N,winehq,rf
WINE-24425,1,N,N,winehq,rf
WINE-2453,287,N,N,winehq,rf
WINE-24707,732,Y,N,winehq,rf
WINE-24806,380,Y,N,winehq,rf
WINE-24873,740,Y,Y,winehq,rf
WINE-25263,1822,Y,N,winehq,rf
WINE-25439,621,Y,Y,winehq,rf
WINE-25762,969,Y,N,winehq,rf
WINE-25851,1496,Y,N,winehq,rf
WINE-25926,2,N,Y,winehq,rf
WINE-26262,1587,Y,Y,winehq,rf
WINE-26367,2,N,N,winehq,rf
WINE-26522,362,N,Y,winehq,rf
WINE-26553,531,Y,Y,winehq,rf
WINE-26621,1659,Y,Y,winehq,rf
WINE-26697,314,N,N,winehq,rf
WINE-26884,5,N,N,winehq,rf
WINE-26907,429,Y,N,winehq,rf
WINE-26945,18,N,Y,winehq,rf
WINE-27003,672,Y,Y,winehq,rf
WINE-27034,846,Y,N,winehq,rf
WINE-27132,1,N,N,winehq,rf
WINE-2741,40,N,N,winehq,rf
WINE-27487,1112,Y,Y,winehq,rf
WINE-27516,3,N,N,winehq,rf
WINE-27736,1220,Y,N,winehq,rf
WINE-27739,1535,Y,N,winehq,rf
WINE-27776,7,N,N,winehq,rf
WINE-27795,3,N,N,winehq,rf
WINE-27818,8,N,N,winehq,rf
WINE-28056,64,N,N,winehq,rf
WINE-28223,961,Y,Y,winehq,rf
WINE-28400,5,N,N,winehq,rf
WINE-28558,168,N,N,winehq,rf
WINE-28617,10,N,N,winehq,rf
WINE-28823,1037,Y,N,winehq,rf
WINE-28849,574,Y,N,winehq,rf
WINE-28922,242,N,N,winehq,rf
WINE-28962,133,N,N,winehq,rf
WINE-29287,1853,Y,N,winehq,rf
WINE-29509,981,Y,Y,winehq,rf
WINE-29624,3,N,N,winehq,rf
WINE-29785,776,Y,N,winehq,rf
WINE-29882,807,Y,Y,winehq,rf
WINE-30004,535,Y,N,winehq,rf
WINE-30308,1771,Y,N,winehq,rf
WINE-30332,4,N,N,winehq,rf
WINE-30598,181,N,N,winehq,rf
WINE-31017,57,N,N,winehq,rf
WINE-31570,50,N,N,winehq,rf
WINE-31681,14,N,Y,winehq,rf
WINE-31683,249,N,N,winehq,rf
WINE-31825,3,N,N,winehq,rf
WINE-31879,1,N,N,winehq,rf
WINE-32101,23,N,N,winehq,rf
WINE-3234,8,N,N,winehq,rf
WINE-32391,74,N,N,winehq,rf
WINE-32406,5,N,N,winehq,rf
WINE-32524,769,Y,N,winehq,rf
WINE-32549,9,N,N,winehq,rf
WINE-32568,694,Y,N,winehq,rf
WINE-32763,1,N,N,winehq,rf
WINE-32876,78,N,Y,winehq,rf
WINE-32905,20,N,N,winehq,rf
WINE-3304,392,Y,N,winehq,rf
WINE-33447,682,Y,N,winehq,rf
WINE-33529,418,Y,Y,winehq,rf
WINE-3357,5,N,N,winehq,rf
WINE-33834,2264,Y,N,winehq,rf
WINE-33904,2107,Y,N,winehq,rf
WINE-33961,1043,Y,N,winehq,rf
WINE-34162,17,N,N,winehq,rf
WINE-3485,258,N,N,winehq,rf
WINE-35237,13,N,N,winehq,rf
WINE-35281,1023,Y,Y,winehq,rf
WINE-35395,168,N,N,winehq,rf
WINE-3546,1028,Y,N,winehq,rf
WINE-36297,695,Y,Y,winehq,rf
WINE-3631,0,N,Y,winehq,rf
WINE-36371,302,N,Y,winehq,rf
WINE-36601,56,N,Y,winehq,rf
WINE-36612,1145,Y,Y,winehq,rf
WINE-3678,46,N,N,winehq,rf
WINE-36932,494,Y,N,winehq,rf
WINE-37018,412,Y,N,winehq,rf
WINE-37851,101,N,Y,winehq,rf
WINE-37954,560,Y,N,winehq,rf
WINE-38003,15,N,Y,winehq,rf
WINE-38050,1,N,N,winehq,rf
WINE-38178,53,N,N,winehq,rf
WINE-38230,297,N,Y,winehq,rf
WINE-38422,1277,Y,N,winehq,rf
WINE-38685,1347,Y,Y,winehq,rf
WINE-38974,127,N,N,winehq,rf
WINE-39677,55,N,N,winehq,rf
WINE-40114,3,N,N,winehq,rf
WINE-40221,17,N,Y,winehq,rf
WINE-40386,259,N,N,winehq,rf
WINE-40473,3,N,N,winehq,rf
WINE-40550,4,N,N,winehq,rf
WINE-40593,24,N,N,winehq,rf
WINE-40660,9,N,Y,winehq,rf
WINE-40742,769,Y,N,winehq,rf
WINE-40792,11,N,N,winehq,rf
WINE-40826,639,Y,N,winehq,rf
WINE-40920,30,N,Y,winehq,rf
WINE-41405,7,N,Y,winehq,rf
WINE-41744,30,N,N,winehq,rf
WINE-41998,20,N,N,winehq,rf
WINE-4204,346,N,N,winehq,rf
WINE-4207,40,N,N,winehq,rf
WINE-42170,383,Y,N,winehq,rf
WINE-42463,0,N,N,winehq,rf
WINE-42516,2,N,N,winehq,rf
WINE-42754,66,N,N,winehq,rf
WINE-42910,45,N,N,winehq,rf
WINE-43039,3,N,N,winehq,rf
WINE-43913,3,N,N,winehq,rf
WINE-44465,102,N,Y,winehq,rf
WINE-44749,0,N,N,winehq,rf
WINE-44837,13,N,N,winehq,rf
WINE-4682,1,N,N,winehq,rf
WINE-4747,344,N,Y,winehq,rf
WINE-4776,167,N,Y,winehq,rf
WINE-54,1554,Y,N,winehq,rf
WINE-5509,7,N,Y,winehq,rf
WINE-5627,3426,Y,N,winehq,rf
WINE-5666,79,N,N,winehq,rf
WINE-5758,386,Y,N,winehq,rf
WINE-5824,583,Y,Y,winehq,rf
WINE-5839,663,Y,N,winehq,rf
WINE-5979,7,N,Y,winehq,rf
WINE-5990,1,N,N,winehq,rf
WINE-5996,511,Y,Y,winehq,rf
WINE-6056,200,N,Y,winehq,rf
WINE-6306,328,N,Y,winehq,rf
WINE-6452,14,N,N,winehq,rf
WINE-6453,774,Y,Y,winehq,rf
WINE-6714,47,N,Y,winehq,rf
WINE-6885,108,N,N,winehq,rf
WINE-7169,393,Y,Y,winehq,rf
WINE-7409,330,N,N,winehq,rf
WINE-7451,647,Y,N,winehq,rf
WINE-7883,34,N,N,winehq,rf
WINE-8026,138,N,Y,winehq,rf
WINE-808,1090,Y,Y,winehq,rf
WINE-8289,82,N,Y,winehq,rf
WINE-8290,798,Y,N,winehq,rf
WINE-8491,361,N,N,winehq,rf
WINE-859,524,Y,Y,winehq,rf
WINE-8776,266,N,N,winehq,rf
WINE-9055,6,N,N,winehq,rf
WINE-9292,96,N,N,winehq,rf
WINE-9330,1,N,N,winehq,rf
WINE-9396,2387,Y,N,winehq,rf
WINE-9561,285,N,N,winehq,rf
WINE-9670,316,N,N,winehq,rf
WINEHQ_APPS_DATABASE-10153,2,N,N,winehq,rf
WINEHQ_APPS_DATABASE-21030,2533,Y,N,winehq,rf
WINEHQ_APPS_DATABASE-30820,23,N,N,winehq,rf
WINEHQ_APPS_DATABASE-3224,1,N,N,winehq,rf
WINEHQ_BUGZILLA-32223,243,N,N,winehq,rf
WINEHQ_BUGZILLA-39470,1094,Y,N,winehq,rf
WINEHQ.ORG-2215,148,N,N,winehq,rf
