tn,fp,fn,tp,Resample,acc,sensitivity,specificity,balanced_acc,project,classifier,balancing,resampling,metric,max_term,feature,threshold,hyper1,value1,hyper2,value2,seed,row
0,0,0,0,Fold1,NA,0,0,0,winehq,nb,smote,repeatedcv5x2,Accuracy,100,long_description,365,fL,0,usekernel,TRUE,144,1
0,0,0,0,Fold1,NA,0,0,0,winehq,nb,smote,repeatedcv5x2,Accuracy,100,long_description,365,fL,0,usekernel,TRUE,144,1
0,0,0,0,Fold1,NA,0,0,0,winehq,nb,smote,repeatedcv5x2,Accuracy,100,long_description,365,fL,0,usekernel,TRUE,144,1
0,0,0,0,Fold1,NA,0,0,0,winehq,nb,smote,repeatedcv5x2,Accuracy,100,long_description,365,fL,0,usekernel,TRUE,144,1
0,0,0,0,Fold1,NA,0,0,0,winehq,nb,smote,repeatedcv5x2,Accuracy,100,long_description,365,fL,0,usekernel,TRUE,144,1
0,0,0,0,Fold1,NA,0,0,0,winehq,nb,smote,repeatedcv5x2,Accuracy,100,long_description,365,fL,0,usekernel,TRUE,144,1
67,22,41,21,Fold1,0.5827814569536424,0.3387096774193548,0.7528089887640449,0.5457593330916999,winehq,nb,smote,repeatedcv5x2,Accuracy,100,long_description,365,fL,0,usekernel,TRUE,144,1
67,22,41,21,Fold1,0.5827814569536424,0.3387096774193548,0.7528089887640449,0.5457593330916999,winehq,nb,smote,repeatedcv5x2,Accuracy,100,long_description,365,fL,0,usekernel,TRUE,144,1
67,22,41,21,Fold1,0.5827814569536424,0.3387096774193548,0.7528089887640449,0.5457593330916999,winehq,nb,smote,repeatedcv5x2,Accuracy,100,long_description,365,fL,0,usekernel,TRUE,144,1
67,22,41,21,Fold1,0.5827814569536424,0.3387096774193548,0.7528089887640449,0.5457593330916999,winehq,nb,smote,repeatedcv5x2,Accuracy,100,long_description,365,fL,0,usekernel,TRUE,144,1
67,22,41,21,Fold1,0.5827814569536424,0.3387096774193548,0.7528089887640449,0.5457593330916999,winehq,nb,smote,repeatedcv5x2,Accuracy,100,long_description,365,fL,0,usekernel,TRUE,144,1
