tn,fn,fp,tp,Resample,acc,sensitivity,specificity,balanced_acc,project,classifier,balancing,resampling,metric,max_term,feature,hyper1,value1,hyper2,value2,seed,row
870,9,9,832,Fold05,0.9895348837209302,0.9892984542211652,0.9897610921501706,0.9895297731856679,eclipse,svm,smote,cv10,Accuracy,200,long_description,sigma,0.03125,C,32,3581,3
871,8,8,833,Fold06,0.9906976744186047,0.990487514863258,0.9908987485779295,0.9906931317205938,eclipse,svm,smote,cv10,Accuracy,200,long_description,sigma,0.03125,C,32,3581,3
873,6,11,830,Fold07,0.9901162790697674,0.992822966507177,0.9875565610859729,0.990189763796575,eclipse,svm,smote,cv10,Accuracy,200,long_description,sigma,0.03125,C,32,3581,3
873,6,12,829,Fold08,0.9895348837209302,0.9928143712574851,0.9864406779661017,0.9896275246117934,eclipse,svm,smote,cv10,Accuracy,200,long_description,sigma,0.03125,C,32,3581,3
875,4,7,834,Fold09,0.9936046511627907,0.9952267303102625,0.9920634920634921,0.9936451111868774,eclipse,svm,smote,cv10,Accuracy,200,long_description,sigma,0.03125,C,32,3581,3
868,12,6,835,Fold10,0.989540964555491,0.9858323494687131,0.9931350114416476,0.9894836804551803,eclipse,svm,smote,cv10,Accuracy,200,long_description,sigma,0.03125,C,32,3581,3
876,5,12,829,Fold01,0.9901277584204413,0.9940047961630696,0.9864864864864865,0.990245641324778,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,144,4
873,7,5,836,Fold02,0.9930273097036607,0.9916963226571768,0.9943052391799544,0.9930007809185656,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,144,4
879,2,14,827,Fold03,0.9907084785133565,0.9975874547647768,0.9843225083986562,0.9909549815817165,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,144,4
877,3,10,831,Fold04,0.9924462521789658,0.9964028776978417,0.9887260428410372,0.9925644602694395,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,144,4
877,3,19,822,Fold05,0.9872167344567112,0.9963636363636363,0.9787946428571429,0.9875791396103897,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,144,4
877,3,10,832,Fold06,0.9924506387921022,0.9964071856287425,0.9887260428410372,0.9925666142348899,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,144,4
876,4,20,822,Fold07,0.9860627177700348,0.9951573849878934,0.9776785714285714,0.9864179782082324,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,144,4
873,7,11,830,Fold08,0.989540964555491,0.991636798088411,0.9875565610859729,0.989596679587192,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,144,4
874,7,11,830,Fold09,0.9895470383275261,0.991636798088411,0.9875706214689266,0.9896037097786687,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,144,4
876,4,11,830,Fold10,0.9912841371295759,0.9952038369304557,0.9875986471251409,0.9914012420277982,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,144,4
874,6,12,829,Fold01,0.989540964555491,0.9928143712574851,0.9864559819413092,0.9896351765993971,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,283,4
878,2,15,827,Fold02,0.9901277584204413,0.9975874547647768,0.9832026875699889,0.9903950711673828,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,283,4
875,6,14,827,Fold03,0.9883855981416957,0.992797118847539,0.984251968503937,0.9885245436757379,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,283,4
874,7,8,833,Fold04,0.9912891986062717,0.9916666666666667,0.9909297052154195,0.991298185941043,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,283,4
878,2,18,823,Fold05,0.9883788495061011,0.9975757575757576,0.9799107142857143,0.988743235930736,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,283,4
877,3,10,831,Fold06,0.9924462521789658,0.9964028776978417,0.9887260428410372,0.9925644602694395,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,283,4
875,5,15,826,Fold07,0.9883788495061011,0.9939831528279182,0.9831460674157303,0.9885646101218242,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,283,4
876,5,18,823,Fold08,0.9866434378629501,0.9939613526570048,0.9798657718120806,0.9869135622345426,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,283,4
877,3,14,828,Fold09,0.9901277584204413,0.9963898916967509,0.9842873176206509,0.9903386046587008,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,283,4
871,9,10,831,Fold10,0.9889599070307961,0.9892857142857143,0.9886492622020431,0.9889674882438787,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,283,4
875,5,14,828,Fold01,0.9889663182346109,0.9939975990396158,0.984251968503937,0.9891247837717765,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,1087,4
875,6,13,828,Fold02,0.9889663182346109,0.9928057553956835,0.9853603603603603,0.9890830578780219,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,1087,4
879,1,13,828,Fold03,0.9918651946542708,0.9987937273823885,0.9854260089686099,0.9921098681754992,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,1087,4
875,5,13,828,Fold04,0.989540964555491,0.9939975990396158,0.9853603603603603,0.9896789796999881,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,1087,4
872,8,9,832,Fold05,0.990122022080186,0.9904761904761905,0.9897843359818388,0.9901302632290147,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,1087,4
879,2,11,830,Fold06,0.9924506387921022,0.9975961538461539,0.9876404494382023,0.9926183016421781,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,1087,4
874,6,13,828,Fold07,0.9889599070307961,0.9928057553956835,0.9853438556933484,0.989074805544516,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,1087,4
875,6,15,827,Fold08,0.987811955890888,0.992797118847539,0.9831460674157303,0.9879715931316346,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,1087,4
877,3,11,830,Fold09,0.9918651946542708,0.9963985594237695,0.9876126126126126,0.9920055860181911,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,1087,4
876,4,14,827,Fold10,0.989540964555491,0.9951865222623345,0.9842696629213483,0.9897280925918415,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,1087,4
875,5,11,830,Fold01,0.9907030796048809,0.9940119760479041,0.9875846501128668,0.9907983130803855,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,2293,4
875,5,14,827,Fold02,0.9889599070307961,0.9939903846153846,0.984251968503937,0.9891211765596608,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,2293,4
879,1,14,827,Fold03,0.9912841371295759,0.998792270531401,0.9843225083986562,0.9915573894650286,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,2293,4
873,7,11,830,Fold04,0.989540964555491,0.991636798088411,0.9875565610859729,0.989596679587192,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,2293,4
876,4,15,826,Fold05,0.9889599070307961,0.9951807228915662,0.9831649831649831,0.9891728530282746,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,2293,4
875,5,8,834,Fold06,0.9924506387921022,0.9940405244338498,0.9909399773499433,0.9924902508918966,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,2293,4
874,7,17,825,Fold07,0.9860708067324434,0.9915865384615384,0.9809203142536476,0.986253426357593,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,2293,4
877,3,11,830,Fold08,0.9918651946542708,0.9963985594237695,0.9876126126126126,0.9920055860181911,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,2293,4
875,6,19,822,Fold09,0.9854819976771196,0.9927536231884058,0.9787472035794184,0.9857504133839121,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,2293,4
876,5,18,823,Fold10,0.9866434378629501,0.9939613526570048,0.9798657718120806,0.9869135622345426,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,2293,4
873,7,19,823,Fold01,0.9849012775842044,0.9915662650602409,0.9786995515695067,0.9851329083148739,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,3581,4
876,4,12,829,Fold02,0.9907030796048809,0.9951980792316927,0.9864864864864865,0.9908422828590896,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,3581,4
875,5,14,827,Fold03,0.9889599070307961,0.9939903846153846,0.984251968503937,0.9891211765596608,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,3581,4
878,3,9,833,Fold04,0.9930354033662218,0.9964114832535885,0.9898534385569335,0.993132460905261,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,3581,4
875,5,11,830,Fold05,0.9907030796048809,0.9940119760479041,0.9875846501128668,0.9907983130803855,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,3581,4
878,2,21,820,Fold06,0.9866356769320163,0.9975669099756691,0.9766407119021134,0.9871038109388912,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,3581,4
874,6,12,829,Fold07,0.989540964555491,0.9928143712574851,0.9864559819413092,0.9896351765993971,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,3581,4
877,4,8,833,Fold08,0.9930313588850174,0.995221027479092,0.9909604519774011,0.9930907397282466,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,3581,4
878,2,13,828,Fold09,0.9912841371295759,0.9975903614457832,0.9854096520763187,0.9915000067610509,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,3581,4
874,7,10,831,Fold10,0.9901277584204413,0.9916467780429594,0.9886877828054299,0.9901672804241947,eclipse,svm,smote,cv10,Accuracy,250,long_description,sigma,0.03125,C,32,3581,4
877,5,15,828,Fold01,0.9884057971014493,0.9939975990396158,0.9831838565022422,0.9885907277709289,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,144,5
880,1,16,826,Fold02,0.9901334881021474,0.9987908101571947,0.9821428571428571,0.990466833650026,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,144,5
878,3,20,823,Fold03,0.9866589327146171,0.9963680387409201,0.977728285077951,0.9870481619094356,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,144,5
875,6,25,817,Fold04,0.9820081253627394,0.9927095990279465,0.9722222222222222,0.9824659106250844,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,144,5
878,3,19,823,Fold05,0.9872315728380732,0.9963680387409201,0.9788182831661093,0.9875931609535147,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,144,5
876,5,21,821,Fold06,0.9849100406268136,0.9939467312348669,0.9765886287625418,0.9852676799987043,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,144,5
878,3,17,825,Fold07,0.9883923389437028,0.9963768115942029,0.9810055865921787,0.9886911990931908,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,144,5
875,6,18,825,Fold08,0.9860788863109049,0.9927797833935018,0.9798432250839866,0.9863115042387443,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,144,5
878,3,22,821,Fold09,0.9854988399071926,0.9963592233009708,0.9755555555555555,0.9859573894282632,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,144,5
872,9,25,817,Fold10,0.9802669762042948,0.9891041162227603,0.9721293199554069,0.9806167180890836,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,144,5
879,2,16,826,Fold01,0.9895531050493326,0.9975845410628019,0.982122905027933,0.9898537230453675,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,283,5
874,7,21,822,Fold02,0.9837587006960556,0.991556091676719,0.976536312849162,0.9840462022629405,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,283,5
877,5,24,818,Fold03,0.9831786542923434,0.9939246658566221,0.9733629300776915,0.9836437979671568,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,283,5
879,2,21,821,Fold04,0.9866511897852582,0.9975698663426489,0.9766666666666667,0.9871182665046578,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,283,5
876,5,23,819,Fold05,0.983749274521184,0.9939320388349514,0.9744160177975528,0.9841740283162521,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,283,5
877,4,20,822,Fold06,0.9860708067324434,0.9951573849878934,0.9777034559643255,0.9864304204761094,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,283,5
878,3,14,828,Fold07,0.9901334881021474,0.9963898916967509,0.984304932735426,0.9903474122160885,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,283,5
875,6,27,816,Fold08,0.9808584686774942,0.9927007299270073,0.9700665188470067,0.981383624387007,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,283,5
875,6,15,828,Fold09,0.9878190255220418,0.9928057553956835,0.9831460674157303,0.987975911405707,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,283,5
881,0,26,817,Fold10,0.9849187935034803,1,0.9713340683572216,0.9856670341786108,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,283,5
874,7,16,826,Fold01,0.9866511897852582,0.9915966386554622,0.9820224719101124,0.9868095552827874,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,1087,5
879,3,22,821,Fold02,0.9855072463768116,0.9963592233009708,0.9755826859045506,0.9859709546027606,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,1087,5
875,6,23,819,Fold03,0.9831688914683692,0.9927272727272727,0.9743875278396437,0.9835574002834582,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,1087,5
878,3,15,828,Fold04,0.9895591647331786,0.9963898916967509,0.9832026875699889,0.9897962896333699,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,1087,5
880,1,16,827,Fold05,0.990139211136891,0.998792270531401,0.9821428571428571,0.990467563837129,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,1087,5
880,1,23,819,Fold06,0.9860708067324434,0.998780487804878,0.9745293466223699,0.986654917213624,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,1087,5
878,3,27,816,Fold07,0.9825986078886311,0.99633699633699635,0.9701657458563536,0.983251371096675,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,1087,5
875,6,26,816,Fold08,0.9814277423099246,0.9927007299270073,0.9711431742508324,0.9819219520889199,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,1087,5
875,6,21,821,Fold09,0.9843296575739988,0.992744860943168,0.9765625,0.984653680471584,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,1087,5
879,2,27,815,Fold10,0.9831688914683692,0.9975520195838433,0.9701986754966887,0.983875347540266,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,1087,5
879,2,16,826,Fold01,0.9895531050493326,0.9975845410628019,0.982122905027933,0.9898537230453675,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,2293,5
875,6,30,812,Fold02,0.9791062100986652,0.9926650366748166,0.9668508287292817,0.9797579327020491,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,2293,5
879,2,15,827,Fold03,0.9901334881021474,0.9975874547647768,0.9832214765100671,0.990404465637422,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,2293,5
877,4,19,823,Fold04,0.9866511897852582,0.9951632406287787,0.9787946428571429,0.9869789417429609,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,2293,5
876,5,16,826,Fold05,0.987811955890888,0.9939831528279182,0.9820627802690582,0.9880229665484882,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,2293,5
878,3,23,820,Fold06,0.9849187935034803,0.9963547995139733,0.974472807991121,0.9854138037525472,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,2293,5
873,8,18,825,Fold07,0.9849187935034803,0.9903961584633854,0.9797979797979798,0.9850970691306826,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,2293,5
878,3,12,831,Fold08,0.9912993039443155,0.9964028776978417,0.9865168539325843,0.991459865815213,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,2293,5
878,3,28,814,Fold09,0.9820081253627394,0.996328029375765,0.9690949227373068,0.9827114760565359,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,2293,5
876,6,18,825,Fold10,0.9860869565217392,0.9927797833935018,0.9798657718120806,0.9863227776027912,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,2293,5
878,3,15,827,Fold01,0.9895531050493326,0.9963855421686747,0.9832026875699889,0.9897941148693318,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,3581,5
874,7,21,821,Fold02,0.983749274521184,0.9915458937198067,0.976536312849162,0.9840411032844844,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,3581,5
874,7,16,827,Fold03,0.9866589327146171,0.9916067146282974,0.9820224719101124,0.986814593269205,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,3581,5
878,4,17,825,Fold04,0.9878190255220418,0.9951749095295537,0.9810055865921787,0.9880902480608662,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,3581,5
877,4,21,822,Fold05,0.9854988399071926,0.9951573849878934,0.9766146993318485,0.985886042159871,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,3581,5
879,2,29,813,Fold06,0.9820081253627394,0.9975460122699387,0.9680616740088106,0.9828038431393746,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,3581,5
875,6,29,813,Fold07,0.97968659315148,0.9926739926739927,0.9679203539823009,0.9802971733281468,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,3581,5
878,3,14,829,Fold08,0.990139211136891,0.9963942307692307,0.984304932735426,0.9903495817523283,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,3581,5
881,0,16,826,Fold09,0.9907138711549622,1,0.9821627647714605,0.9910813823857303,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,3581,5
877,4,18,825,Fold10,0.9872389791183295,0.9951749095295537,0.9798882681564246,0.9875315888429892,eclipse,svm,smote,cv10,Accuracy,300,long_description,sigma,0.03125,C,32,3581,5
