bug_id,bug_fix_time,long_lived,y_hat,project_name,parameter$classifier
CAMINO_GRAVEYARD-429874,175,N,N,mozilla,nb
CAMINO_GRAVEYARD-453237,1284,Y,N,mozilla,nb
CAMINO_GRAVEYARD-456195,27,N,N,mozilla,nb
CAMINO_GRAVEYARD-467207,11,N,N,mozilla,nb
CAMINO_GRAVEYARD-467773,3,N,N,mozilla,nb
CAMINO_GRAVEYARD-491101,13,N,Y,mozilla,nb
CAMINO_GRAVEYARD-497591,1,N,Y,mozilla,nb
CLOUD_SERVICES-410989,94,N,Y,mozilla,nb
CLOUD_SERVICES-477887,0,N,Y,mozilla,nb
CLOUD_SERVICES-481320,1,N,N,mozilla,nb
CLOUD_SERVICES-482898,9,N,N,mozilla,nb
CLOUD_SERVICES-492248,110,N,Y,mozilla,nb
CLOUD_SERVICES-506141,0,N,N,mozilla,nb
CLOUD_SERVICES-773512,6,N,Y,mozilla,nb
COMMUNITY_BUILDING-538271,171,N,N,mozilla,nb
CORE_GRAVEYARD-101996,1565,Y,Y,mozilla,nb
CORE_GRAVEYARD-102399,123,N,Y,mozilla,nb
CORE_GRAVEYARD-107911,1219,Y,N,mozilla,nb
CORE_GRAVEYARD-115757,17,N,N,mozilla,nb
CORE_GRAVEYARD-118306,120,N,N,mozilla,nb
CORE_GRAVEYARD-125426,1,N,N,mozilla,nb
CORE_GRAVEYARD-143365,309,N,N,mozilla,nb
CORE_GRAVEYARD-151909,664,Y,N,mozilla,nb
CORE_GRAVEYARD-155228,126,N,Y,mozilla,nb
CORE_GRAVEYARD-16426,0,N,N,mozilla,nb
CORE_GRAVEYARD-174699,1372,Y,N,mozilla,nb
CORE_GRAVEYARD-178716,6,N,N,mozilla,nb
CORE_GRAVEYARD-183729,1234,Y,N,mozilla,nb
CORE_GRAVEYARD-186056,113,N,N,mozilla,nb
CORE_GRAVEYARD-189750,1730,Y,N,mozilla,nb
CORE_GRAVEYARD-191474,52,N,Y,mozilla,nb
CORE_GRAVEYARD-195992,35,N,N,mozilla,nb
CORE_GRAVEYARD-197446,19,N,N,mozilla,nb
CORE_GRAVEYARD-200063,23,N,Y,mozilla,nb
CORE_GRAVEYARD-200917,3,N,N,mozilla,nb
CORE_GRAVEYARD-209356,5,N,Y,mozilla,nb
CORE_GRAVEYARD-219521,42,N,N,mozilla,nb
CORE_GRAVEYARD-221012,25,N,Y,mozilla,nb
CORE_GRAVEYARD-223084,9,N,Y,mozilla,nb
CORE_GRAVEYARD-225995,0,N,Y,mozilla,nb
CORE_GRAVEYARD-226406,1,N,Y,mozilla,nb
CORE_GRAVEYARD-230099,9,N,Y,mozilla,nb
CORE_GRAVEYARD-230632,2,N,Y,mozilla,nb
CORE_GRAVEYARD-235781,172,N,N,mozilla,nb
CORE_GRAVEYARD-236903,1,N,Y,mozilla,nb
CORE_GRAVEYARD-240334,29,N,Y,mozilla,nb
CORE_GRAVEYARD-253905,29,N,N,mozilla,nb
CORE_GRAVEYARD-271737,19,N,N,mozilla,nb
CORE_GRAVEYARD-274505,1,N,N,mozilla,nb
CORE_GRAVEYARD-277342,24,N,Y,mozilla,nb
CORE_GRAVEYARD-278447,166,N,Y,mozilla,nb
CORE_GRAVEYARD-279654,1,N,N,mozilla,nb
CORE_GRAVEYARD-280312,20,N,N,mozilla,nb
CORE_GRAVEYARD-282253,3,N,N,mozilla,nb
CORE_GRAVEYARD-283629,2,N,Y,mozilla,nb
CORE_GRAVEYARD-285418,6,N,N,mozilla,nb
CORE_GRAVEYARD-290308,1,N,N,mozilla,nb
CORE_GRAVEYARD-292319,4,N,N,mozilla,nb
CORE_GRAVEYARD-295517,1,N,Y,mozilla,nb
CORE_GRAVEYARD-295659,22,N,N,mozilla,nb
CORE_GRAVEYARD-296350,1,N,N,mozilla,nb
CORE_GRAVEYARD-296856,187,N,N,mozilla,nb
CORE_GRAVEYARD-297923,7,N,Y,mozilla,nb
CORE_GRAVEYARD-299793,9,N,Y,mozilla,nb
CORE_GRAVEYARD-305520,27,N,N,mozilla,nb
CORE_GRAVEYARD-310477,28,N,N,mozilla,nb
CORE_GRAVEYARD-316353,518,Y,Y,mozilla,nb
CORE_GRAVEYARD-316624,84,N,N,mozilla,nb
CORE_GRAVEYARD-318669,2,N,N,mozilla,nb
CORE_GRAVEYARD-328886,7,N,N,mozilla,nb
CORE_GRAVEYARD-329849,82,N,Y,mozilla,nb
CORE_GRAVEYARD-332803,48,N,N,mozilla,nb
CORE_GRAVEYARD-339079,1,N,N,mozilla,nb
CORE_GRAVEYARD-342857,227,N,Y,mozilla,nb
CORE_GRAVEYARD-345506,5,N,Y,mozilla,nb
CORE_GRAVEYARD-346404,24,N,N,mozilla,nb
CORE_GRAVEYARD-351474,27,N,Y,mozilla,nb
CORE_GRAVEYARD-368583,154,N,Y,mozilla,nb
CORE_GRAVEYARD-374470,351,N,N,mozilla,nb
CORE_GRAVEYARD-37482,12,N,N,mozilla,nb
CORE_GRAVEYARD-383961,74,N,N,mozilla,nb
CORE_GRAVEYARD-385106,1676,Y,N,mozilla,nb
CORE_GRAVEYARD-387450,9,N,N,mozilla,nb
CORE_GRAVEYARD-398751,918,Y,Y,mozilla,nb
CORE_GRAVEYARD-40601,5,N,Y,mozilla,nb
CORE_GRAVEYARD-413623,14,N,Y,mozilla,nb
CORE_GRAVEYARD-42031,12,N,Y,mozilla,nb
CORE_GRAVEYARD-506915,0,N,Y,mozilla,nb
CORE_GRAVEYARD-529534,587,Y,N,mozilla,nb
CORE_GRAVEYARD-58971,19,N,N,mozilla,nb
CORE_GRAVEYARD-59079,3,N,N,mozilla,nb
CORE_GRAVEYARD-93820,645,Y,N,mozilla,nb
CORE_GRAVEYARD-99855,144,N,N,mozilla,nb
CORE-100243,1885,Y,N,mozilla,nb
CORE-100472,22,N,N,mozilla,nb
CORE-10227,203,N,N,mozilla,nb
CORE-102663,4951,Y,N,mozilla,nb
CORE-103148,72,N,Y,mozilla,nb
CORE-103662,48,N,N,mozilla,nb
CORE-104326,53,N,N,mozilla,nb
CORE-105964,50,N,N,mozilla,nb
CORE-106558,19,N,Y,mozilla,nb
CORE-107103,2,N,N,mozilla,nb
CORE-107122,698,Y,Y,mozilla,nb
CORE-107514,0,N,Y,mozilla,nb
CORE-107756,1423,Y,N,mozilla,nb
CORE-108750,1,N,Y,mozilla,nb
CORE-109389,4,N,N,mozilla,nb
CORE-110335,1260,Y,N,mozilla,nb
CORE-113098,77,N,Y,mozilla,nb
CORE-113188,6,N,N,mozilla,nb
CORE-115128,130,N,N,mozilla,nb
CORE-116777,118,N,Y,mozilla,nb
CORE-118558,5,N,N,mozilla,nb
CORE-119240,78,N,Y,mozilla,nb
CORE-120373,1759,Y,Y,mozilla,nb
CORE-121489,226,N,Y,mozilla,nb
CORE-122363,740,Y,N,mozilla,nb
CORE-122787,1,N,N,mozilla,nb
CORE-122892,534,Y,N,mozilla,nb
CORE-126592,1767,Y,Y,mozilla,nb
CORE-12665,474,Y,Y,mozilla,nb
CORE-127123,961,Y,N,mozilla,nb
CORE-127128,224,N,N,mozilla,nb
CORE-127189,6,N,N,mozilla,nb
CORE-128428,11,N,N,mozilla,nb
CORE-129346,1739,Y,N,mozilla,nb
CORE-129786,4,N,N,mozilla,nb
CORE-132278,8,N,Y,mozilla,nb
