bug_id,bug_fix_time,long_lived,y_hat,project_name,parameter$classifier
CORE-501265,1227,Y,Y,mozilla,knn
CORE-501953,295,N,N,mozilla,knn
CORE-505711,176,N,N,mozilla,knn
CORE-508850,25,N,Y,mozilla,knn
CORE-50998,748,Y,N,mozilla,knn
CORE-515582,4,N,Y,mozilla,knn
CORE-517332,12,N,Y,mozilla,knn
CORE-518925,4,N,N,mozilla,knn
CORE-519949,286,N,N,mozilla,knn
CORE-520822,35,N,Y,mozilla,knn
CORE-52420,2487,Y,N,mozilla,knn
CORE-525588,15,N,Y,mozilla,knn
CORE-54003,65,N,N,mozilla,knn
CORE-56353,6,N,Y,mozilla,knn
CORE-615189,12,N,N,mozilla,knn
CORE-69996,1749,Y,Y,mozilla,knn
CORE-75504,23,N,Y,mozilla,knn
CORE-805917,18,N,N,mozilla,knn
CORE-99691,132,N,Y,mozilla,knn
DEVTOOLS-938111,8,N,Y,mozilla,knn
DIRECTORY-360035,223,N,Y,mozilla,knn
FIREFOX_FOR_ANDROID_GRAVEYARD-500012,7,N,Y,mozilla,knn
FIREFOX_GRAVEYARD-347097,14,N,N,mozilla,knn
FIREFOX-283777,46,N,N,mozilla,knn
FIREFOX-304793,18,N,N,mozilla,knn
FIREFOX-325363,1,N,Y,mozilla,knn
FIREFOX-337231,605,Y,Y,mozilla,knn
FIREFOX-357626,100,N,N,mozilla,knn
FIREFOX-359682,0,N,N,mozilla,knn
FIREFOX-388334,0,N,N,mozilla,knn
FIREFOX-411010,19,N,Y,mozilla,knn
FIREFOX-427606,442,Y,Y,mozilla,knn
FIREFOX-526663,191,N,Y,mozilla,knn
FIREFOX-871594,0,N,N,mozilla,knn
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-526553,3,N,Y,mozilla,knn
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-527939,0,N,N,mozilla,knn
INFRASTRUCTURE_&_OPERATIONS-448601,0,N,Y,mozilla,knn
INFRASTRUCTURE_&_OPERATIONS-502969,0,N,N,mozilla,knn
INSTANTBIRD-955454,0,N,N,mozilla,knn
JSS-215190,1,N,N,mozilla,knn
MAILNEWS_CORE-330531,7,N,Y,mozilla,knn
MAILNEWS_CORE-387579,213,N,N,mozilla,knn
MAILNEWS_CORE-420616,76,N,N,mozilla,knn
MAILNEWS_CORE-464446,3,N,Y,mozilla,knn
MAILNEWS_CORE-500669,57,N,Y,mozilla,knn
